gene	hap1_time1_observed_logFC	torin_time1_observed_logFC	time1_pval	time1_residual_logFC	time1_fdr	time1_significant	time1_response
USP43	0.0297523787942821	-0.0822501599284769	0.455184044167307	-0.112002538722759	0.804268709664809	FALSE	None
TBC1D1	0.466036460995612	0.351849998842902	0.894378126272837	-0.11418646215271	0.984533994487672	FALSE	None
CRELD1	-0.280810740323371	-0.395410371741161	0.967073847532507	-0.11459963141779	0.993677449147572	FALSE	None
YIF1A	-0.178513923186438	-0.295280108470459	0.782704652224925	-0.116766185284021	0.93319569163822	FALSE	None
RASSF8	-0.496289735808786	-0.614055164817956	0.749202291438566	-0.11776542900917	0.924561612042324	FALSE	None
RBL1	0.11738584384463	-0.000711149811893561	0.340867860214887	-0.118096993656523	0.736656636611507	FALSE	None
CASP7	0.396924479034038	0.277949216291905	0.943010333587574	-0.118975262742134	0.987839347747934	FALSE	None
E2F8	0.682038509824708	0.562638285349775	0.814269220991486	-0.119400224474933	0.942596828052058	FALSE	None
KLHL26	0.561663492388243	0.442135490017955	0.926767514801739	-0.119528002370288	0.987839347747934	FALSE	None
NUCB2	0.19778530619128	0.0774248182495395	0.910554590341991	-0.120360487941741	0.986500758983333	FALSE	None
NCOA3	0.333814077528175	0.213054103991675	0.535799117270806	-0.1207599735365	0.836461220527014	FALSE	None
SOX5	0.0297474411005249	-0.0915002077683514	0.650084599739936	-0.121247648868876	0.892329695304874	FALSE	None
AJUBA	-0.0791419111707062	-0.200393066283273	0.804565751512813	-0.121251155112567	0.941967872264527	FALSE	None
SERINC2	0.286013572281181	0.164351453245087	0.796495147222112	-0.121662119036094	0.94015555210284	FALSE	None
SEC61A2	0.596483030540413	0.474781628969493	0.409047696728983	-0.12170140157092	0.774877742907577	FALSE	None
SRCAP	-0.581126407254756	-0.702909472815055	0.767049595269156	-0.121783065560299	0.930717011368868	FALSE	None
BTBD3	-0.110155938976084	-0.232464922092335	0.942466028715622	-0.122308983116252	0.987839347747934	FALSE	None
SOCS4	0.0742159418143313	-0.0484348414788804	0.910554590341991	-0.122650783293212	0.986500758983333	FALSE	None
SYNCRIP	0.480484908907564	0.357589676164212	0.926767514801739	-0.122895232743352	0.987839347747934	FALSE	None
ELMOD2	0.498577475766384	0.374584917905873	0.430768442815985	-0.123992557860511	0.791024194099591	FALSE	None
PLK3	-0.345143576600244	-0.470449719957087	0.814269220991486	-0.125306143356843	0.942596828052058	FALSE	None
CNKSR1	0.121804700355416	-0.00429309578799101	0.560083049554513	-0.126097796143407	0.851160693534814	FALSE	None
SGSM1	0.201758051355977	0.0756041511929712	0.74924176884376	-0.126153900163006	0.924561612042324	FALSE	None
PLEKHB1	-0.602866334422084	-0.729178392726906	0.415321522352044	-0.126312058304822	0.782453066538048	FALSE	None
TNKS	0.416826237687444	0.290460940172805	0.602179893814338	-0.126365297514638	0.864058126705689	FALSE	None
SPIRE2	0.54944043552826	0.42297448088867	0.584766530670967	-0.12646595463959	0.857663043374301	FALSE	None
PAFAH1B2	0.702655627223899	0.57606950307629	0.570676249452974	-0.126586124147609	0.857663043374301	FALSE	None
OSBPL5	0.519741337279738	0.392252738291092	0.362155524599257	-0.127488598988647	0.756715836496542	FALSE	None
ACTR1B	0.349108487657085	0.221397254136367	0.909501372725194	-0.127711233520718	0.986500758983333	FALSE	None
EEF1A2	0.218029983575636	0.0902363066132702	0.702782464411051	-0.127793676962366	0.907696646943592	FALSE	None
QSOX1	-0.116053248572833	-0.245464217050493	0.958883493191963	-0.12941096847766	0.988928256956477	FALSE	None
BAG4	0.382464813258284	0.252420574920443	0.95927643725843	-0.130044238337841	0.988928256956477	FALSE	None
ACVR2B	0.296794218791339	0.165808807390049	0.702828571526233	-0.130985411401291	0.907696646943592	FALSE	None
GNPDA2	0.343223952389912	0.210135598961918	0.223331651880894	-0.133088353427994	0.623293380086785	FALSE	None
FBN2	0.420851383026902	0.285692085202286	0.782704652224925	-0.135159297824616	0.93319569163822	FALSE	None
PGM2L1	-0.0668821777452031	-0.202075664588075	0.536164646174387	-0.135193486842872	0.836461220527014	FALSE	None
CTBP2	-0.337900537680169	-0.474658956933247	0.876966737086964	-0.136758419253079	0.977235258481228	FALSE	None
MTSS1	0.169091357011161	0.0317777907831067	0.515774983642817	-0.137313566228054	0.829221620008806	FALSE	None
LRP1	-0.256885058588422	-0.394399888601076	0.506231587263128	-0.137514830012654	0.819802859163648	FALSE	None
SGSM2	-0.0569705130917968	-0.195661857289795	0.99185195319931	-0.138691344197999	0.995887152357973	FALSE	None
ANO5	0.72014676813803	0.581345038358821	0.690279643084975	-0.138801729779209	0.906175616560489	FALSE	None
ATF6B	-0.104505639376819	-0.243554738497789	0.476730379659868	-0.13904909912097	0.804268709664809	FALSE	None
RPS6KA5	-0.062598603220057	-0.20177453530688	0.506231587263128	-0.139175932086823	0.819802859163648	FALSE	None
ZMIZ2	-0.053350166812606	-0.192836929537702	0.943010333587574	-0.139486762725096	0.987839347747934	FALSE	None
PARVB	-0.655735292465808	-0.79523592571955	0.975559196195001	-0.139500633253743	0.994087570689209	FALSE	None
MAN2A2	0.48399258776626	0.344400166713957	0.942461351858998	-0.139592421052302	0.987839347747934	FALSE	None
LMBR1	0.385954476705784	0.246008057373614	0.330525181861556	-0.13994641933217	0.733067964441254	FALSE	None
PPP1R3D	-0.0238102980714135	-0.164334385862958	0.860720071746917	-0.140524087791544	0.970717364683878	FALSE	None
ETV1	-0.170675472204478	-0.314323037966247	0.584725757546817	-0.143647565761769	0.857663043374301	FALSE	None
AP2B1	0.418988319551178	0.27517119518321	0.430768442815985	-0.143817124367968	0.791024194099591	FALSE	None
PRKAR2A	-0.872487063354219	-1.01650740009752	0.893325948160213	-0.144020336743299	0.984533994487672	FALSE	None
WIPI1	0.0279854450274903	-0.117274359180234	0.320383948878672	-0.145259804207724	0.724091195817366	FALSE	None
ZNF503	0.464236690757505	0.318561473335269	0.862160641566881	-0.145675217422236	0.970717364683878	FALSE	None
SPECC1	0.186091103412535	0.0398922675063434	0.616516480356682	-0.146198835906191	0.868471845616605	FALSE	None
BTBD2	0.530606550393514	0.383475301888203	0.71820880823635	-0.147131248505311	0.913976663171528	FALSE	None
GOLGA7	0.430654394102579	0.282987720455349	1	-0.14766667364723	1	FALSE	None
ADAP2	0.0743241965169237	-0.0739802505520048	0.384241116403253	-0.148304447068929	0.770429344261857	FALSE	None
RAB37	0.418529966022317	0.269639070297201	0.645619885743913	-0.148890895725115	0.891157649897079	FALSE	None
DDR2	0.268865662008157	0.118917061932256	0.736023489685306	-0.149948600075902	0.919284399060393	FALSE	None
ICA1L	0.35416464084183	0.203816442562899	0.99185195319931	-0.150348198278931	0.995887152357973	FALSE	None
RAB4A	0.248772922526627	0.0979534158680288	0.630998003515649	-0.150819506658598	0.876859838218819	FALSE	None
GFOD2	0.275164424161684	0.124050045184262	0.178473760650817	-0.151114378977422	0.581099262910576	FALSE	None
NKX2-1	-0.349627118004581	-0.501633287689243	0.602179893814338	-0.152006169684662	0.864058126705689	FALSE	None
DIP2A	-0.0881120693086228	-0.240172436963207	0.741227498600359	-0.152060367654585	0.922337684656127	FALSE	None
RASA3	0.262817207181019	0.110416050655244	0.358789480926285	-0.152401156525775	0.756715836496542	FALSE	None
CRABP2	-0.393247331241794	-0.546507269226454	0.782704652224925	-0.15325993798466	0.93319569163822	FALSE	None
SORBS1	-0.141378492696036	-0.29534577237613	0.32211567635724	-0.153967279680094	0.725348074132909	FALSE	None
PLOD1	0.460771286230433	0.30637286973937	0.546368677913132	-0.154398416491062	0.843828471270094	FALSE	None
PLCL1	0.0669350600188519	-0.0879492985455333	0.958886838068119	-0.154884358564385	0.988928256956477	FALSE	None
FAM78B	0.166577798193373	0.0114622812435753	0.99185195319931	-0.155115516949798	0.995887152357973	FALSE	None
VPS37B	0.244271354431403	0.0887466456751306	0.702828571526233	-0.155524708756272	0.907696646943592	FALSE	None
DOK3	0.817076713379829	0.660103402138545	0.54295815746655	-0.156973311241284	0.843828471270094	FALSE	None
SPATA6	-0.100365016709439	-0.258131610117882	0.675265661581359	-0.157766593408443	0.899868063057665	FALSE	None
RIC8B	0.0550159934128631	-0.102948178514084	0.53281963161271	-0.157964171926947	0.836461220527014	FALSE	None
PXN	-0.855549100904186	-1.01352273831532	0.705414168897006	-0.157973637411133	0.907696646943592	FALSE	None
CEP85L	0.245721844630497	0.0874586095414098	0.407115953422494	-0.158263235089087	0.774877742907577	FALSE	None
WWC1	-0.0957511396840884	-0.254692024340781	0.476730379659868	-0.158940884656693	0.804268709664809	FALSE	None
MIEF2	0.293872621870548	0.134574675750597	0.397435657752072	-0.159297946119951	0.770659728475475	FALSE	None
ACSL1	0.196230613815115	0.036140064279401	0.878244652881427	-0.160090549535714	0.977235258481228	FALSE	None
SUN1	0.611636332878792	0.451315994876997	0.37309905534244	-0.160320338001796	0.75974296087883	FALSE	None
RANBP9	-0.43382172575564	-0.594189303008392	0.958876800989734	-0.160367577252753	0.988928256956477	FALSE	None
GPATCH2	-0.151279072798783	-0.31188342832521	0.95927643725843	-0.160604355526427	0.988928256956477	FALSE	None
RGMB	-0.0452908563284381	-0.206979109031691	0.798446530473077	-0.161688252703253	0.94015555210284	FALSE	None
LBX2	-0.023242382158617	-0.186487553751916	0.214346278801561	-0.163245171593299	0.623293380086785	FALSE	None
SREK1	-0.641999918129302	-0.805967248115415	0.87709599581062	-0.163967329986113	0.977235258481228	FALSE	None
SRRM2	-1.10361577873382	-1.26783492246129	0.725515796716467	-0.16421914372747	0.916886971943047	FALSE	None
MAB21L1	0.147523140007986	-0.0178758343028179	0.300706829728931	-0.165398974310803	0.715190106051068	FALSE	None
STX6	0.0317926612790311	-0.135504547809044	0.846132512586467	-0.167297209088075	0.960558896533303	FALSE	None
HOOK1	0.220325797705047	0.052428295913771	0.320383948878672	-0.167897501791276	0.724091195817366	FALSE	None
BANK1	0.103178731160547	-0.0649961632298003	0.395580535892945	-0.168174894390347	0.770659728475475	FALSE	None
OSR1	0.20259605476068	0.0330382444473669	0.495810889302604	-0.169557810313313	0.815774183199218	FALSE	None
PTPN1	0.0254722781850381	-0.144306610531854	0.991755278786196	-0.169778888716892	0.995887152357973	FALSE	None
FARP1	0.360290584083128	0.190250023978349	0.291171026407298	-0.170040560104779	0.704519699189424	FALSE	None
ARL8B	0.00484727471121874	-0.167801439247071	0.804461734306099	-0.17264871395829	0.941967872264527	FALSE	None
ZFYVE9	-0.218654257777527	-0.3922329417686	0.560083049554513	-0.173578683991073	0.851160693534814	FALSE	None
ERC1	0.173373321127327	-0.000467598496100184	0.660377400428063	-0.173840919623427	0.895500782558494	FALSE	None
MTX3	-0.644262305097177	-0.818488712200728	0.975559196195001	-0.174226407103551	0.994087570689209	FALSE	None
KLHL11	-0.400967137915251	-0.575355213673958	0.340867860214887	-0.174388075758707	0.736656636611507	FALSE	None
ATP8A1	-0.251307956896227	-0.426600684613821	0.522178266525773	-0.175292727717594	0.829787336276634	FALSE	None
FAM160A2	0.833101777799034	0.657580224869209	0.44288187989369	-0.175521552929825	0.8012115157253	FALSE	None
PI4K2A	0.060985770147453	-0.115268556597284	0.796495147222112	-0.176254326744737	0.94015555210284	FALSE	None
GRPEL2	-0.0175371657761084	-0.194002234022653	0.958883493191963	-0.176465068246544	0.988928256956477	FALSE	None
SAMD12	-0.183325068130109	-0.360582043035302	0.780673939462743	-0.177256974905192	0.93319569163822	FALSE	None
ZNRF3	0.163211649316573	-0.0159077993532012	0.690279643084975	-0.179119448669774	0.906175616560489	FALSE	None
PAIP2	0.302383082298011	0.122986092780046	0.798446530473077	-0.179396989517965	0.94015555210284	FALSE	None
HEXA	-0.314122232178445	-0.493788808880891	0.467672657759921	-0.179666576702446	0.804268709664809	FALSE	None
NID2	-0.531714108068537	-0.712489439134501	0.443458237634019	-0.180775331065964	0.8012115157253	FALSE	None
ERLIN1	0.138623173646417	-0.0457599925904734	0.291171026407298	-0.18438316623689	0.704519699189424	FALSE	None
CDKL2	0.608008310814165	0.423576432795104	0.214346278801561	-0.184431878019061	0.623293380086785	FALSE	None
