gene	hap1_time2_observed_logFC	torin_time2_observed_logFC	time2_pval	time2_residual_logFC	time2_fdr	time2_significant	time2_response
PRKCE	-0.156016292789543	0.235444916833388	0.255039588028929	0.391461209622931	0.515932543651965	FALSE	None
NT5C2	-0.717996022794923	-0.326844212785966	0.53281963161271	0.391151810008957	0.746310358013716	FALSE	None
PPP1CA	-1.08832306139857	-0.704575817157616	0.131896184342341	0.383747244240951	0.36616037538477	FALSE	None
MAT2A	-3.34084884378784	-2.97365868388059	0.438136416667265	0.367190159907247	0.678691620285417	FALSE	None
LETM1	-1.85797027034158	-1.4922949224506	0.502072381841307	0.365675347890977	0.725617662059995	FALSE	None
ELOVL1	-1.06129222183417	-0.699136491907988	0.502653409165016	0.362155729926181	0.725617662059995	FALSE	None
MKNK2	0.589995259804711	0.951537766597629	0.0410240031151981	0.361542506792918	0.205503307170161	FALSE	None
PPRC1	-2.22658594596134	-1.86688941405165	0.5911256716885	0.359696531909696	0.777684431272411	FALSE	None
CHPF2	-0.602480264267596	-0.244502369552679	0.620681236033931	0.357977894714917	0.791240336018462	FALSE	None
ISL2	-0.37256042706171	-0.019021548332656	0.506231587263128	0.353538878729054	0.7289262295014	FALSE	None
FHOD3	-0.0702197167514	0.282765126037272	0.230034676422471	0.352984842788672	0.493674418617964	FALSE	None
KLHL23	0.447346480924528	0.799777239070252	0.165425495650633	0.352430758145724	0.414067062135662	FALSE	None
SLC24A1	-0.387961976050723	-0.047385975696109	0.37309905534244	0.340576000354614	0.621328251406978	FALSE	None
PPP1CC	-0.49408548360161	-0.154047977895595	0.185272618270148	0.340037505706015	0.437144189188073	FALSE	None
CDK3	-0.721372420127915	-0.384487315878874	0.909594580836285	0.336885104249042	0.954651116807151	FALSE	None
GLIS1	-0.855467548319735	-0.522099089954418	0.278755251687455	0.333368458365317	0.536707810503269	FALSE	None
RHBDF2	-0.318086888007968	0.0137399758505908	0.798446530473077	0.331826863858559	0.905591009746118	FALSE	None
FUCA1	-0.0860741032826573	0.244004310762658	0.272703911388575	0.330078414045315	0.530783322797322	FALSE	None
RAB39A	0.351318600909929	0.681388726660947	0.573959012946438	0.330070125751018	0.774873091554075	FALSE	None
FAM78B	-0.247854976546136	0.0781013934386738	0.44288187989369	0.325956369984809	0.678691620285417	FALSE	None
ATG4D	-0.646840447518587	-0.321165325425673	0.269493052430173	0.325675122092914	0.530783322797322	FALSE	None
PUM1	-1.38312719312832	-1.05928150061411	0.44288187989369	0.323845692514207	0.678691620285417	FALSE	None
ERC1	-0.522554554799586	-0.2023254657371	0.418845831769773	0.320229089062486	0.666910653424386	FALSE	None
SFXN3	0.227366386871265	0.544940524968538	0.199430058451145	0.317574138097273	0.455734615053173	FALSE	None
UBR2	-0.628478230992583	-0.31516331055485	0.75148727461787	0.313314920437733	0.878158425074291	FALSE	None
SLC25A13	-0.113923502389166	0.198608022573516	0.0436576356607178	0.312531524962682	0.208812102346224	FALSE	None
PLCL2	0.281370941130608	0.589041071729564	0.546368677913132	0.307670130598955	0.756699156615943	FALSE	None
NAA16	-0.29123825914629	0.0146530368203442	0.926767514801739	0.305891295966635	0.963463448412254	FALSE	None
GNB1	-0.455235808609973	-0.153348386486195	0.206792440630272	0.301887422123778	0.465660349886416	FALSE	None
FAM161A	-0.236862813590628	0.060707216194501	0.868956507544067	0.297570029785129	0.944036499700071	FALSE	None
SAMD1	0.412506482924692	0.708982871065115	0.320383948878672	0.296476388140423	0.575544856573508	FALSE	None
CSNK1E	-0.54325644655468	-0.247757529454711	0.686654657868621	0.295498917099969	0.841704624077924	FALSE	None
KLF11	-0.554137061123038	-0.261978973955371	0.418845831769773	0.292158087167668	0.666910653424386	FALSE	None
GATAD2A	-0.714110389923513	-0.422556706304193	0.489705625756635	0.29155368361932	0.717692092854736	FALSE	None
SERP2	-0.936966051540221	-0.646629788105088	0.885159610084367	0.290336263435132	0.948212211158096	FALSE	None
DNAJA4	0.230057192860058	0.513086933208165	0.147193088330826	0.283029740348106	0.387284159915222	FALSE	None
KHDRBS3	-0.324634377688393	-0.0440503840989544	0.738840850369982	0.280583993589438	0.870560402644032	FALSE	None
MSI1	0.0515934359400363	0.330760751047196	0.0743157352487539	0.27916731510716	0.272180428174159	FALSE	None
R3HCC1L	-0.194530856505047	0.0841049022865103	0.690279643084975	0.278635758791557	0.841704624077924	FALSE	None
NAB2	-0.413212776698057	-0.138721983909136	0.705414168897006	0.274490792788921	0.849249838457468	FALSE	None
PAIP1	-0.313455989334091	-0.048194723626782	0.587992653723386	0.265261265707309	0.777684431272411	FALSE	None
OSR1	-0.206150806930549	0.0555776468542206	0.420859283387091	0.26172845378477	0.668391706177181	FALSE	None
PARVB	-1.42731997602007	-1.16962327359085	0.65752376187268	0.257696702429222	0.819580123384735	FALSE	None
CCNT1	0.179799090328272	0.433795769715192	0.272703911388575	0.25399667938692	0.530783322797322	FALSE	None
QPCTL	0.0916517591726775	0.344053762644542	0.630998003515649	0.252402003471864	0.795353969702055	FALSE	None
PTPN1	-0.359426018883534	-0.110790748865268	0.795684638054028	0.248635270018266	0.905591009746118	FALSE	None
CAB39	-0.653000267578957	-0.405417678729929	0.772619852044313	0.247582588849028	0.889612697747795	FALSE	None
MST1R	-0.472506428148341	-0.228738766785535	0.246506703044604	0.243767661362806	0.505297793284121	FALSE	None
AHNAK2	-0.559309414302004	-0.316520161115699	0.828556427474906	0.242789253186305	0.92290594556208	FALSE	None
CAND1	0.502805200463408	0.744594258405293	0.310444457705876	0.241789057941885	0.571773822103062	FALSE	None
SLC44A3	-1.18597618979592	-0.948123365905831	0.736023489685306	0.237852823890094	0.870560402644032	FALSE	None
CLOCK	0.0463045707319867	0.282069050502786	0.265056014196803	0.235764479770799	0.525038161894077	FALSE	None
GDPD1	0.12782574896954	0.361645665104873	0.362155524599257	0.233819916135333	0.61219166761025	FALSE	None
LARP1B	-0.89934181662008	-0.666395586331596	0.910554590341991	0.232946230288483	0.954651116807151	FALSE	None
LIN28B	-0.477387794002225	-0.246438532802037	0.425717278094325	0.230949261200188	0.672871213208766	FALSE	None
EPS15L1	-0.0347019596207821	0.19572266580889	0.37309905534244	0.230424625429672	0.621328251406978	FALSE	None
UBTD2	-0.0621190199344774	0.166204917587627	0.757090911287619	0.228323937522104	0.88136809861219	FALSE	None
DDR1	0.0381005536473801	0.265344530448139	0.958883493191963	0.227243976800759	0.980734982250955	FALSE	None
KCTD20	-0.0725415395647728	0.152261391419607	0.409480329698675	0.22480293098438	0.659658912334419	FALSE	None
RHBDF1	-0.592316779035578	-0.368018892954493	0.403612657224316	0.224297886081084	0.656265166489324	FALSE	None
MCTP1	-0.345427993227326	-0.122095625696635	0.75148727461787	0.223332367530692	0.878158425074291	FALSE	None
PAPSS2	-0.0792523359602739	0.138943600482081	0.351411521948121	0.218195936442355	0.603957963905266	FALSE	None
RANBP9	-0.997803873493671	-0.779806050189064	0.756899134926431	0.217997823304607	0.88136809861219	FALSE	None
CAPRIN2	-0.582933717004484	-0.368071701440521	0.529403743908227	0.214862015563963	0.746310358013716	FALSE	None
ATXN7L2	-0.68891509476367	-0.47779454643497	0.549849174280813	0.211120548328701	0.759813976553778	FALSE	None
MAP2K6	-0.106370623141032	0.10080452805721	0.351411521948121	0.207175151198243	0.603957963905266	FALSE	None
TLN1	-1.29947198003544	-1.09384650829137	0.975559196195001	0.205625471744069	0.989186563767158	FALSE	None
MYB	0.00498878670499513	0.208780215748717	0.53281963161271	0.203791429043721	0.746310358013716	FALSE	None
SYDE1	-0.24850425792023	-0.0454323120979018	0.705414168897006	0.203071945822329	0.849249838457468	FALSE	None
TBC1D17	-0.600556827517257	-0.398661277023585	0.587992653723386	0.201895550493671	0.777684431272411	FALSE	None
HOOK2	-0.519779428699614	-0.317893408946987	0.495552913100194	0.201886019752627	0.719531930312332	FALSE	None
CHCHD3	-0.0399491531794263	0.161690819092147	0.546368677913132	0.201639972271573	0.756699156615943	FALSE	None
ECHDC2	-0.491338926746311	-0.294954180488641	0.386463342056799	0.19638474625767	0.635861018797453	FALSE	None
CCNG1	0.484267177259461	0.677976519622066	0.894378126272837	0.193709342362605	0.949795703804372	FALSE	None
LIMCH1	-0.509331299017501	-0.316220296947762	0.733680692559631	0.19311100206974	0.869704106261848	FALSE	None
AP1B1	-0.620907898101306	-0.429993930284667	0.733548481805587	0.190913967816639	0.869704106261848	FALSE	None
SGSM2	-0.390326951062574	-0.200284617417319	0.178473760650817	0.190042333645256	0.429311151351088	FALSE	None
SOX6	-0.162304500250533	0.0253185171644363	0.672478569304163	0.187623017414969	0.832335561204952	FALSE	None
RAB34	-0.87210862625082	-0.685118869002789	0.95927643725843	0.186989757248031	0.980734982250955	FALSE	None
OTX1	-0.49943954733539	-0.31409191522191	0.599016467925927	0.18534763211348	0.783036357437069	FALSE	None
METRNL	-0.553238168692616	-0.368491750182047	0.493199173554005	0.184746418510569	0.717697853968917	FALSE	None
RAD9A	-2.86715381694232	-2.68361558594634	0.679846115484424	0.183538230995981	0.835789601272521	FALSE	None
MVB12A	0.0240281846492409	0.20675418623182	0.602179893814338	0.182726001582579	0.784677918655642	FALSE	None
SCAF4	-0.239906931568907	-0.0574463078501015	0.620358458221134	0.182460623718805	0.791240336018462	FALSE	None
MICALL2	-0.855700350827173	-0.675948444461149	0.414915961176388	0.179751906366024	0.666499354698904	FALSE	None
TBC1D10A	0.0343928313075044	0.213537361153146	0.44288187989369	0.179144529845641	0.678691620285417	FALSE	None
PAK4	-1.08170982651969	-0.904051523994764	0.563289565740666	0.177658302524921	0.770013080940753	FALSE	None
EEF1A1	-4.12170611287402	-3.94737751878879	0.772342778525883	0.174328594085232	0.889612697747795	FALSE	None
OSBP2	0.0521266726772318	0.226005204338047	0.153095027379765	0.173878531660815	0.396889209635777	FALSE	None
KSR2	-0.0382564138250456	0.135338234209614	0.340867860214887	0.17359464803466	0.593273539499535	FALSE	None
FBXO32	0.767812395776322	0.938688321011105	0.418845831769773	0.170875925234783	0.666910653424386	FALSE	None
LRRC1	-0.2000050987296	-0.0325985196037577	1	0.167406579125843	1	FALSE	None
RPS6KC1	-0.616754934092188	-0.450313748225154	0.542892444303981	0.166441185867034	0.756265122247682	FALSE	None
PHF20L1	0.132868437417269	0.296506385615755	0.878244652881427	0.163637948198486	0.944036499700071	FALSE	None
DDHD2	-0.320804124279381	-0.157247358849703	0.348039942472917	0.163556765429678	0.602516582287321	FALSE	None
PTPRG	-0.230467016382997	-0.0673536853085851	0.95927643725843	0.163113331074412	0.980734982250955	FALSE	None
PTK2	-2.0265444431434	-1.86546775875276	0.679665176442763	0.161076684390641	0.835789601272521	FALSE	None
STX6	-0.0393848577566242	0.119452798298976	0.407115953422494	0.158837656055601	0.659658912334419	FALSE	None
ACSL1	-0.101283295339305	0.0544499981407574	0.95927643725843	0.155733293480063	0.980734982250955	FALSE	None
ATRNL1	-0.099803492950769	0.0545118641973622	0.846132512586467	0.154315357148131	0.930594938085294	FALSE	None
CCNG2	0.139168255920629	0.29085560665589	0.206792440630272	0.151687350735261	0.465660349886416	FALSE	None
MTMR10	0.0342141888513239	0.183685312243501	0.560083049554513	0.149471123392177	0.76708377708132	FALSE	None
CNOT7	-0.87957592108543	-0.731769156382789	0.455184044167307	0.147806764702641	0.685832857756357	FALSE	None
PRKAR1A	-0.306377458238086	-0.158953045545846	0.99185195319931	0.14742441269224	0.995077488006462	FALSE	None
RAB1A	0.438579786889585	0.584898949555252	0.430768442815985	0.146319162665667	0.672871213208766	FALSE	None
PI4K2A	-0.370662356402388	-0.224782545383078	0.702551606804002	0.14587981101931	0.849249838457468	FALSE	None
ATG16L1	0.6502576593969	0.795450252334131	0.519439475094657	0.145192592937231	0.737616009513012	FALSE	None
MARCH2	0.447293709798692	0.592009518959235	0.860735066771222	0.144715809160542	0.939846494428914	FALSE	None
PPP6R3	-1.42872205870114	-1.28738006116767	0.53281963161271	0.141341997533469	0.746310358013716	FALSE	None
UNKL	0.222084363032342	0.362207516907756	0.852638154850037	0.140123153875414	0.935396835590837	FALSE	None
WDR62	-1.09546326393087	-0.960546185133416	0.50935215559588	0.134917078797449	0.73171194412726	FALSE	None
RHPN2	0.0978069302436637	0.23117572609182	0.975559196195001	0.133368795848156	0.989186563767158	FALSE	None
RALGPS2	-0.0967880464892201	0.0365168582443505	0.83646666840461	0.133304904733571	0.9282567518078	FALSE	None
MLXIPL	-0.180266979013591	-0.051086416455494	0.878244652881427	0.129180562558098	0.944036499700071	FALSE	None
TES	-0.151109352182866	-0.0228072301099422	0.830166612296523	0.128302122072924	0.92290594556208	FALSE	None
PAFAH1B2	0.570534305527443	0.694890437659242	0.814269220991486	0.124356132131799	0.911804191200992	FALSE	None
UBE2V2	-0.633101892196496	-0.509670127763106	0.85265795546419	0.12343176443339	0.935396835590837	FALSE	None
SCD5	-0.0598245648646653	0.0618280191498853	0.23817210115098	0.121652584014551	0.49985932284854	FALSE	None
EIF1B	-1.04586003683146	-0.924695159484689	0.741390161289217	0.121164877346773	0.870560402644032	FALSE	None
RBM15	-1.12536475911989	-1.00841784588976	0.885137910771146	0.116946913230134	0.948212211158096	FALSE	None
KDM4C	-0.646522878600296	-0.529869800502475	0.788600595181949	0.11665307809782	0.901941936527907	FALSE	None
GDPD3	-1.06842524711593	-0.952422797362805	0.814269220991486	0.116002449753122	0.911804191200992	FALSE	None
EIF4G1	-2.36233568913203	-2.24643675681832	0.772619852044313	0.115898932313712	0.889612697747795	FALSE	None
EFHD1	-0.725206634701761	-0.611551024527411	0.983548616984565	0.113655610174349	0.994020469581452	FALSE	None
UNC5B	-0.31413971499517	-0.203342861959134	0.546368677913132	0.110796853036035	0.756699156615943	FALSE	None
NUMBL	-0.0176216682177219	0.0916820727694138	0.44288187989369	0.109303740987136	0.678691620285417	FALSE	None
PPP1R16B	-1.01740606816664	-0.909576394114453	0.991771637907233	0.107829674052188	0.995077488006462	FALSE	None
YIPF2	0.189974992313803	0.297114372795928	0.75148727461787	0.107139380482124	0.878158425074291	FALSE	None
SETD1A	-1.37470506906119	-1.26885819965784	0.59047706727478	0.105846869403353	0.777684431272411	FALSE	None
DUSP22	-1.01296495766229	-0.910601673416178	0.741430779080991	0.102363284246115	0.870560402644032	FALSE	None
FAM49A	-0.178607248845513	-0.08042758850948	0.375257068722125	0.0981796603360325	0.62323986918318	FALSE	None
LRP1	-0.618384413197078	-0.521046564367024	0.546368677913132	0.0973378488300537	0.756699156615943	FALSE	None
ATRN	-0.3977938789093	-0.300639017547011	0.975559196195001	0.0971548613622892	0.989186563767158	FALSE	None
ARHGAP24	-0.217867415536855	-0.12138261687362	0.64250861638915	0.0964847986632344	0.808007037533457	FALSE	None
RNF115	-0.873475926084172	-0.780765172569037	0.591519413099356	0.0927107535151351	0.777684431272411	FALSE	None
BTBD6	-0.204289558836284	-0.113838034761962	0.741220714329265	0.0904515240743218	0.870560402644032	FALSE	None
KIFC3	-0.333268859893426	-0.243159911623861	0.894378126272837	0.0901089482695651	0.949795703804372	FALSE	None
TTC39A	0.139228093032958	0.227495253493467	0.780726148671249	0.0882671604605083	0.897035444562683	FALSE	None
TPM1	0.0779788377117487	0.16471936396515	0.130510373356381	0.0867405262534012	0.36354356822071	FALSE	None
UNC119	-1.74436099153084	-1.65955799967385	0.925903016264508	0.0848029918569839	0.963463448412254	FALSE	None
MAPK3	-0.695017946129682	-0.610825502920936	0.788600595181949	0.0841924432087456	0.901941936527907	FALSE	None
HSF4	-0.331712992358648	-0.247660234138367	0.650049142583629	0.0840527582202809	0.812726081001214	FALSE	None
ARHGAP33	-0.24980521027858	-0.169013510738779	0.796597808957939	0.0807916995398005	0.905591009746118	FALSE	None
NOTCH2	-0.60009818534208	-0.520708448140692	0.549849174280813	0.0793897372013883	0.759813976553778	FALSE	None
PAPD5	0.0180050136562831	0.09290105991535	0.894378126272837	0.0748960462590669	0.949795703804372	FALSE	None
BAG4	0.0995150953089802	0.172572451682861	0.455184044167307	0.073057356373881	0.685832857756357	FALSE	None
CAB39L	0.207841066798056	0.279010862791411	0.705414168897006	0.0711697959933543	0.849249838457468	FALSE	None
ADAP2	-0.288923315707304	-0.222448337954391	0.894378126272837	0.0664749777529136	0.949795703804372	FALSE	None
LHX2	-0.695033965341744	-0.632915635934419	0.925995499476646	0.0621183294073248	0.963463448412254	FALSE	None
LLGL2	-0.112844709098201	-0.0538556829244065	0.716561778247239	0.0589890261737946	0.859226370305214	FALSE	None
PEX5	0.281043772341222	0.340000428762641	0.926767514801739	0.0589566564214188	0.963463448412254	FALSE	None
FAM160A1	0.262219676443568	0.320901786893722	0.878244652881427	0.0586821104501538	0.944036499700071	FALSE	None
SMURF2	0.470136109795161	0.524416049938288	0.975319083749262	0.0542799401431264	0.989186563767158	FALSE	None
THOP1	-0.160394641471545	-0.107563741071922	0.705414168897006	0.0528309003996231	0.849249838457468	FALSE	None
PRKCH	0.0942244706394117	0.146747363440267	0.165425495650633	0.0525228928008549	0.414067062135662	FALSE	None
STRIP1	-1.67588141872124	-1.62935743754912	0.99185195319931	0.0465239811721241	0.995077488006462	FALSE	None
PREX1	-0.417860939967373	-0.373370626203155	0.926767514801739	0.0444903137642179	0.963463448412254	FALSE	None
HSF1	-2.73621671508559	-2.69282115511988	0.893265403316674	0.0433955599657172	0.949795703804372	FALSE	None
