gene	hap1_time2_observed_logFC	torin_time2_observed_logFC	time2_pval	time2_residual_logFC	time2_fdr	time2_significant	time2_response
FAM200B	0.672373563340153	0.435291939851216	0.115978749531323	-0.237081623488937	0.381319099413806	FALSE	None
ZNF385B	0.296965835721335	0.0592792015532093	0.0742044999172241	-0.237686634168125	0.297270147741019	FALSE	None
DNAJA2	-0.228823683160077	-0.466650992408723	0.662797851380556	-0.237827309248647	0.885915140221614	FALSE	None
SURF4	0.540764334565366	0.302905251558645	0.512486352283095	-0.237859083006721	0.801665226030992	FALSE	None
JMJD8	-0.605910675738262	-0.843944798356367	0.835161902128515	-0.238034122618105	0.954787693519775	FALSE	None
VPS13D	-5.13420049560591	-5.37236746636664	0.851917755560635	-0.238166970760726	0.961302341165387	FALSE	None
ESD	0.199338950351851	-0.0395026538324435	0.566774494589651	-0.238841604184295	0.836188095687693	FALSE	None
TUBGCP6	-2.18276499707573	-2.42169694107494	0.394895074363845	-0.238931943999203	0.716119130416261	FALSE	None
CTR9	-3.68825705867707	-3.92733073277449	0.835452237742311	-0.23907367409742	0.954787693519775	FALSE	None
HERC2	-1.23307722275881	-1.47279141678855	0.933849701160588	-0.239714194029746	0.981547108059178	FALSE	None
PEF1	-0.0073358314591769	-0.247112384783266	0.739462498431328	-0.239776553324089	0.918562938876975	FALSE	None
DUSP3	-1.78996683002514	-2.03049277053015	0.883658097344587	-0.24052594050501	0.971262562285307	FALSE	None
TMEM181	-0.372914196239719	-0.613643833314153	0.604086072518549	-0.240729637074434	0.857787462168215	FALSE	None
POLD2	-3.31218007441127	-3.55319368639995	0.752680440883639	-0.241013611988681	0.924794043765797	FALSE	None
NFS1	-3.18485580082393	-3.42598666231487	0.883540420791918	-0.241130861490939	0.971262562285307	FALSE	None
AMOTL1	0.0097880002249995	-0.231346509780531	0.486364763954452	-0.241134510005531	0.784018650355148	FALSE	None
FAM162A	-0.411720263271857	-0.653170843500727	0.65287003041307	-0.24145058022887	0.880531700432365	FALSE	None
FAN1	0.0906943115032853	-0.150854124826659	0.232811909318818	-0.241548436329945	0.552779655987327	FALSE	None
PFKP	0.823756638802125	0.581474429052951	0.389233298727313	-0.242282209749174	0.711579082101172	FALSE	None
ERP44	-0.393491875207738	-0.63595156546925	0.774840301727361	-0.242459690261512	0.931290734935497	FALSE	None
ATRX	-1.15691598056799	-1.39952028100795	0.406264253092316	-0.242604300439963	0.730080819339266	FALSE	None
PCMTD2	-0.370442042075489	-0.613670173006956	0.285440870895821	-0.243228130931468	0.608722297612236	FALSE	None
KDM3A	-0.235723849633893	-0.479049076650705	0.366875192434742	-0.243325227016812	0.690974440162293	FALSE	None
CDC25B	0.461613384443345	0.218270521858762	0.933812923002245	-0.243342862584582	0.981547108059178	FALSE	None
FAM204A	-2.43773667981605	-2.68168458092284	0.75555127096269	-0.24394790110679	0.924794043765797	FALSE	None
FAM198B	0.652479191063121	0.408335578361229	0.285440870895821	-0.244143612701892	0.608722297612236	FALSE	None
KNOP1	0.32626089237101	0.0820274264990521	0.201679436339622	-0.244233465871958	0.510957874410301	FALSE	None
COPS3	-3.53299488359625	-3.77806011500344	0.867641166502819	-0.245065231407199	0.961848318584868	FALSE	None
TUFM	-4.53823961730263	-4.78361144356366	1	-0.245371826261025	1	FALSE	None
TARBP1	0.601739553591125	0.356302723709224	0.512486352283095	-0.245436829881902	0.801665226030992	FALSE	None
PPP1R10	-3.22455048971057	-3.47009767128581	0.589407141821599	-0.245547181575247	0.850696829678176	FALSE	None
P3H1	-0.0309930516446764	-0.276592051988075	0.803248082167784	-0.245599000343398	0.944957331951703	FALSE	None
TEX264	0.0565140866933477	-0.189347310067019	0.512486352283095	-0.245861396760366	0.801665226030992	FALSE	None
HMMR	-0.141365925110441	-0.387355563520554	0.115978749531323	-0.245989638410113	0.381319099413806	FALSE	None
DNAJC21	-0.395337039339814	-0.641363009317675	0.80633377841523	-0.246025969977861	0.944957331951703	FALSE	None
NAXE	-0.387285102091768	-0.63354189521398	0.632567693229333	-0.246256793122212	0.871361993661759	FALSE	None
PTPN9	0.0586972395232868	-0.188061937767883	0.249556194554941	-0.24675917729117	0.569556577558135	FALSE	None
NAAA	0.130562588651539	-0.116318943763454	0.339009077467491	-0.246881532414992	0.666547331598	FALSE	None
MKL2	0.23353516571611	-0.0134307983617045	0.933857049437853	-0.246965964077815	0.981547108059178	FALSE	None
CTDSPL	-0.343795341577097	-0.59184399485948	0.442826121138731	-0.248048653282383	0.755208597642686	FALSE	None
PER3	0.651642002998423	0.40289318746445	0.870194456435353	-0.248748815533973	0.961848318584868	FALSE	None
ZDHHC8	-1.44849530160105	-1.6974278468524	0.818249583110406	-0.248932545251345	0.95464196312018	FALSE	None
FNBP1	0.62047690011607	0.371470023204132	0.146396325456471	-0.249006876911938	0.43705612535385	FALSE	None
TRMT2B	0.568950912655593	0.318775128128809	0.412375778055245	-0.250175784526784	0.730894011505464	FALSE	None
WDR43	-4.06080789019844	-4.31103228872424	0.647288090543627	-0.2502243985258	0.880531700432365	FALSE	None
BRD8	-2.41236192584396	-2.66304033081535	0.838134776780856	-0.250678404971384	0.954787693519775	FALSE	None
PSMA1	-4.21538442759943	-4.46609273427058	0.932957374423638	-0.250708306671149	0.981547108059178	FALSE	None
ANKRD6	-0.363018176333024	-0.613752632062009	0.594883930583728	-0.250734455728985	0.850696829678176	FALSE	None
CARHSP1	0.357796387666448	0.106815101508014	0.232811909318818	-0.250981286158434	0.552779655987327	FALSE	None
USP34	0.939413947897732	0.68839760228164	0.682673807575057	-0.251016345616093	0.894518188110608	FALSE	None
