gene	hap1_time1_observed_logFC	torin_time1_observed_logFC	time1_pval	time1_residual_logFC	time1_fdr	time1_significant	time1_response
EPN1	-0.288019353999732	0.347225025391774	0.00230645771025736	0.635244379391505	0.0435883003861238	FALSE	None
ZMYM4	0.204991703155532	0.839667798985726	0.0049396225519851	0.634676095830194	0.0752928040792745	FALSE	None
KMT2E	0.694752356643627	1.32894577105114	0.0814293446671917	0.634193414407511	0.386685417117236	FALSE	None
EXO1	-0.693685696582811	-0.0600505297570514	0.000215062747264139	0.633635166825759	0.00854552745325625	TRUE	Suppressor
SAE1	-4.37116426681721	-3.73780433366863	0.453335812386674	0.633359933148574	0.812048967443944	FALSE	None
TIMM17A	-1.12831053458139	-0.496772906667334	0.299166329333027	0.631537627914054	0.689743158208912	FALSE	None
MTHFD1	-1.98827051007703	-1.35784451674699	0.0380668567396754	0.630425993330042	0.256111167847686	FALSE	None
C2CD5	0.710706297050155	1.33897709727248	0.0031553753566973	0.628270800222323	0.0551478948619764	FALSE	None
FAM219B	-1.40236450388842	-0.774227829509792	0.441757382174975	0.628136674378628	0.802611554453787	FALSE	None
EIF4ENIF1	0.604426145950241	1.23159211229612	0.0367175416419757	0.627165966345881	0.248833602177179	FALSE	None
BCAM	-0.507634331155141	0.119472220141537	0.0813590364743453	0.627106551296678	0.386685417117236	FALSE	None
ZNF507	-0.886054156517531	-0.259027958550947	0.115978749531323	0.627026197966584	0.452716378313284	FALSE	None
TRUB2	-4.16533696105423	-3.54184736160362	0.360103394010371	0.623489599450607	0.740922141454873	FALSE	None
THUMPD1	-0.404304833489942	0.218920026176131	0.0320171731983616	0.623224859666074	0.233670075665907	FALSE	None
UBL7	-0.475099195293306	0.147864591550181	0.360425626134099	0.622963786843487	0.740922141454873	FALSE	None
CLCN7	-0.681464969735752	-0.0615737890610386	0.173608899884423	0.619891180674714	0.549426668184264	FALSE	None
SNX1	-1.43296175849885	-0.814071271860107	0.25343527125449	0.618890486638742	0.645885673717372	FALSE	None
MBOAT7	-0.762873114846924	-0.144044140061798	0.187268401403014	0.618828974785127	0.569771464739928	FALSE	None
B4GAT1	-2.06996931510044	-1.45123782129167	0.317939820540698	0.618731493808769	0.702432246173182	FALSE	None
KAT7	-0.9295881511249	-0.313627685676722	0.0367175416419757	0.615960465448177	0.248833602177179	FALSE	None
TEAD4	0.112850119168711	0.725401417481983	0.0674961538838424	0.612551298313272	0.352151335819329	FALSE	None
DCTN1	-3.25561939603656	-2.64394792541142	0.237103961107386	0.611671470625141	0.630965263416279	FALSE	None
C6orf106	0.154886854390561	0.765428292609687	0.00754354504894096	0.610541438219125	0.096345991572875	FALSE	None
VPS39	-1.18029435020642	-0.57086116779028	0.21153523397203	0.609433182416143	0.599029419842916	FALSE	None
SUGT1	-5.11534789117965	-4.50698347870705	0.724386238120784	0.608364412472604	0.939902768915301	FALSE	None
CXorf56	-1.08524286150276	-0.476999162739406	0.0814293446671917	0.60824369876335	0.386685417117236	FALSE	None
WDR26	-0.51283143493246	0.0953732486370383	0.040839912860907	0.608204683569499	0.26333530497969	FALSE	None
FAR1	0.127006239996947	0.734160309315034	0.366875192434742	0.607154069318086	0.740922141454873	FALSE	None
ARL2BP	-0.00143984749961911	0.605628315782838	0.0814293446671917	0.607068163282457	0.386685417117236	FALSE	None
FLNA	-0.0202971050675639	0.58040581552	0.124020705237068	0.600702920587564	0.469543048296208	FALSE	None
BRK1	-1.1043945974717	-0.505684938782583	0.201679436339622	0.59870965868912	0.581642493512966	FALSE	None
TXNL1	-0.0445654603067321	0.552569157193239	0.0185537262328588	0.597134617499972	0.162135851986016	FALSE	None
FLOT1	-0.895663279872731	-0.299058758247669	0.393309892107477	0.596604521625062	0.763464588061654	FALSE	None
MRPL11	-4.93924109276701	-4.34448087950921	0.158371989048504	0.594760213257798	0.526445920948193	FALSE	None
KLHL17	-0.262504912629724	0.332023277275267	0.0778981284169464	0.59452818990499	0.381208841063562	FALSE	None
UBE2T	-2.32834729331619	-1.73496795558072	0.135208222905101	0.593379337735466	0.492492783797252	FALSE	None
MYDGF	-0.274147171929997	0.318636086148937	0.00793338809846528	0.592783258078935	0.100496788200995	FALSE	None
USP49	-0.0225442644846465	0.570006625793705	0.0453338990979227	0.592550890278352	0.279518961414115	FALSE	None
RRP1	-2.83479097410607	-2.24269033086379	0.102863573721214	0.592100643242278	0.436774959725698	FALSE	None
DTYMK	-5.68476980692253	-5.09422573169906	0.112721742680917	0.590544075223466	0.452716378313284	FALSE	None
PSMD14	-2.5769200577001	-1.98640429228491	0.532228696002505	0.590515765415194	0.860693069182717	FALSE	None
G3BP1	-0.574404585875065	0.0157716220676782	0.00196295041333822	0.590176207942743	0.0387783799757285	FALSE	None
EDRF1	-0.721933685955944	-0.131790855879648	0.262168419742181	0.590142830076296	0.657002151167769	FALSE	None
SEPHS2	-2.64856914985792	-2.06220732785694	0.314282252596267	0.586361822000984	0.702432246173182	FALSE	None
B2M	-0.80701460442407	-0.220876307860008	0.934887200362667	0.586138296564062	0.992983914664391	FALSE	None
SLC30A9	-4.06037071900834	-3.47447123325983	0.329153350360523	0.585899485748513	0.709098204738679	FALSE	None
VPS13D	-4.70894098595598	-4.12357734010875	0.460958749211566	0.585363645847226	0.812048967443944	FALSE	None
GTF2I	0.356366787082244	0.941278350720076	0.00656805240310701	0.584911563637832	0.0890229609972143	FALSE	None
HAX1	-0.620601914446631	-0.0357707900176662	0.0234961466635103	0.584831124428965	0.186405436584743	FALSE	None
ILVBL	0.181429069778593	0.7660233256942	0.0127990313408827	0.584594255915606	0.133442215390427	FALSE	None
PAF1	-1.69928305188446	-1.11490892782997	0.114583357605353	0.584374124054492	0.452716378313284	FALSE	None
ZNF318	-0.477452351189279	0.106344580112009	0.106445693561888	0.583796931301288	0.436774959725698	FALSE	None
ATE1	0.133155379853283	0.716403272198477	0.00196295041333822	0.583247892345193	0.0387783799757285	FALSE	None
TMEM222	0.245722556547468	0.828695097995693	0.0555296397209032	0.582972541448225	0.314059969662383	FALSE	None
HAPLN3	-0.675419270883456	-0.0936745516334594	0.724356818667694	0.581744719249997	0.939902768915301	FALSE	None
FOXP4	0.35473367033855	0.935660749540761	0.040839912860907	0.580927079202212	0.26333530497969	FALSE	None
RHOA	-0.773216829352472	-0.19352279406009	0.0848419260807547	0.579694035292382	0.401504115288772	FALSE	None
HIBCH	0.00112735313405221	0.580330663109978	0.324548174828994	0.579203309975926	0.702432246173182	FALSE	None
MCRS1	-2.67224891242983	-2.09365796332847	0.415539932144511	0.578590949101357	0.782440317756109	FALSE	None
ANKS1A	-0.221274011666456	0.356519473598225	0.183921534796311	0.577793485264681	0.569771464739928	FALSE	None
ANAPC15	-4.28135947523119	-3.70534696581589	0.478570365015991	0.576012509415293	0.827336182811653	FALSE	None
PSMD4	-3.0387165716496	-2.46367031659238	0.0674961538838424	0.575046255057212	0.352151335819329	FALSE	None
MAP2K7	-0.0194869984259547	0.554736386746672	0.584681190967667	0.574223385172627	0.888408414161179	FALSE	None
CENPA	-4.00966442506975	-3.43642057331869	0.533692855365791	0.573243851751051	0.860693069182717	FALSE	None
ZZZ3	-2.74134506549281	-2.16921840372981	0.630728646556217	0.572126661763001	0.909586708861008	FALSE	None
PPM1D	-1.34917435905044	-0.777968140794822	0.383520916836047	0.571206218255622	0.757132052628987	FALSE	None
FBXL19	-1.69220043436386	-1.12141777259415	0.262699945349632	0.570782661769714	0.657002151167769	FALSE	None
PALM3	0.157825249129544	0.728506910045677	0.0234961466635103	0.570681660916133	0.186405436584743	FALSE	None
MICAL3	-0.560523403481799	0.00792498622664139	0.136974224446085	0.568448389708441	0.492492783797252	FALSE	None
DNAJC13	-0.775094800129214	-0.206720840645719	0.0294964746728803	0.568373959483495	0.21870671571646	FALSE	None
MGA	-0.24210408008893	0.325221123598783	0.106445693561888	0.567325203687713	0.436774959725698	FALSE	None
PCBP4	-0.419011276193542	0.147019716720255	0.187268401403014	0.566030992913798	0.569771464739928	FALSE	None
DIEXF	-3.83675254211043	-3.27333250695399	0.27917795943511	0.563420035156441	0.671906131035278	FALSE	None
SPTY2D1	0.580967811246146	1.14348635026917	0.0208302175358422	0.562518539023026	0.174461085314442	FALSE	None
WAPL	-4.18865680226514	-3.62620817116997	0.755656662945252	0.562448631095166	0.949795234459655	FALSE	None
GLB1	-0.297330276099746	0.264464747263485	0.0185537262328588	0.56179502336323	0.162135851986016	FALSE	None
TRAPPC2L	0.118221824124666	0.679972090617089	0.0209023068445138	0.561750266492423	0.174461085314442	FALSE	None
FAM208B	0.396479823626108	0.956809464515911	0.160685472537209	0.560329640889802	0.526445920948193	FALSE	None
CHMP3	-4.08995245876349	-3.53189909708173	0.458835690485729	0.558053361681765	0.812048967443944	FALSE	None
ATIC	-1.13917687436767	-0.58489071408323	0.0127990313408827	0.554286160284437	0.133442215390427	FALSE	None
CHD9	0.575592036856208	1.12874247276098	0.00754354504894096	0.553150435904772	0.096345991572875	FALSE	None
CCDC137	-1.00005495557452	-0.447358150005889	0.327801509589715	0.552696805568632	0.70782592572345	FALSE	None
ELOF1	-1.76478896385934	-1.21286484829588	0.190868251475439	0.55192411556346	0.576045701666837	FALSE	None
C8orf33	-1.0249796175129	-0.475052819880604	0.0742044999172241	0.549926797632296	0.366996510760824	FALSE	None
BRD1	-0.187035893503271	0.362627293374426	0.280627886955811	0.549663186877697	0.671906131035278	FALSE	None
MND1	-0.504006631982351	0.0448314328474973	0.00864180912639655	0.548838064829848	0.105725712180573	FALSE	None
BRD2	-0.656496555877528	-0.107688636328966	0.106445693561888	0.548807919548561	0.436774959725698	FALSE	None
ADGRL1	0.410336926430686	0.958557695369125	0.115978749531323	0.54822076893844	0.452716378313284	FALSE	None
LUZP1	1.04542578396699	1.59357063532181	0.0674961538838424	0.548144851354825	0.352151335819329	FALSE	None
TXNDC17	-2.05240978366505	-1.5049697068008	0.318913106423961	0.547440076864246	0.702432246173182	FALSE	None
CDC23	-2.84514968661234	-2.29874499781488	0.616663420763619	0.546404688797463	0.905399688236184	FALSE	None
SKIV2L	-1.40287799977501	-0.858130256107729	0.0851544542212796	0.544747743667281	0.401504115288772	FALSE	None
GON4L	-2.84171241907712	-2.29714835534833	0.228977176372438	0.544564063728793	0.625631541285079	FALSE	None
PI4KB	-2.46205037656262	-1.91766627865344	0.0814293446671917	0.544384097909185	0.386685417117236	FALSE	None
TMEM147	-0.513033228525282	0.0307898379882449	0.115978749531323	0.543823066513527	0.452716378313284	FALSE	None
PPP2R1A	-2.4602981538648	-1.91708193017889	0.436289427525659	0.543216223685912	0.798232801482404	FALSE	None
PEG10	0.340969151473409	0.883891087838676	0.0453338990979227	0.542921936365268	0.279518961414115	FALSE	None
RPL22L1	-0.837419306576927	-0.29534139137086	0.370910404153361	0.542077915206067	0.745398014008514	FALSE	None
TIPIN	-2.84894016016979	-2.30722696681081	0.232811909318818	0.541713193358985	0.625631541285079	FALSE	None
HSD17B10	-3.26524071505571	-2.72409756662319	0.211791216744363	0.54114314843252	0.599029419842916	FALSE	None
SF3B4	-3.90581700709931	-3.36498637241171	0.211944707289028	0.5408306346876	0.599029419842916	FALSE	None
SFPQ	-4.13384413403719	-3.59476046793848	0.645770544445929	0.539083666098717	0.91476575388498	FALSE	None
MRPL22	-4.25916122219352	-3.72015467435822	0.253752676919621	0.539006547835302	0.645885673717372	FALSE	None
GSE1	0.268167730820526	0.807036845222813	0.0294964746728803	0.538869114402287	0.21870671571646	FALSE	None
RB1	0.410401205082448	0.949152325674101	0.0164317222193857	0.538751120591653	0.150080700585312	FALSE	None
FASTKD5	-4.51879824189296	-3.98074257074399	0.297381803135453	0.538055671148976	0.689743158208912	FALSE	None
NOP16	-4.51524956352188	-3.98043454232678	0.333880067381348	0.5348150211951	0.717950246649345	FALSE	None
FAM168A	0.385192384391842	0.916181245633302	0.381872965967435	0.53098886124146	0.757132052628987	FALSE	None
PFAS	-1.32416925322383	-0.793498133402654	0.0674961538838424	0.530671119821176	0.352151335819329	FALSE	None
ZRANB2	-0.620163983863334	-0.0920755752840073	0.0234961466635103	0.528088408579327	0.186405436584743	FALSE	None
GPATCH4	-0.685640483351095	-0.158168673821988	0.271641120757316	0.527471809529107	0.66152937160857	FALSE	None
MED20	-4.92048700431464	-4.39383098681769	0.602629427427113	0.526656017496948	0.89553448697026	FALSE	None
PSMD7	-3.15016872809543	-2.62484047210188	0.531306615825815	0.525328255993545	0.860693069182717	FALSE	None
C9orf78	-3.3453902528094	-2.82288570188311	0.360210856677549	0.522504550926291	0.740922141454873	FALSE	None
ZFHX3	0.452040089031968	0.973662949915065	0.187268401403014	0.521622860883097	0.569771464739928	FALSE	None
MRPL33	-4.53097546064587	-4.01071516974691	0.602710772836824	0.520260290898959	0.89553448697026	FALSE	None
LDLR	-0.401104204739084	0.117738309030747	0.0311376423554897	0.51884251376983	0.2286870447246	FALSE	None
MYO9A	-1.27124811533149	-0.75264371249026	0.201679436339622	0.518604402841232	0.581642493512966	FALSE	None
XPNPEP3	-1.59384919154568	-1.07572373034359	0.0814293446671917	0.518125461202094	0.386685417117236	FALSE	None
NFATC3	-0.197618570042938	0.319674706981864	0.0263540443400591	0.517293277024802	0.200852380552352	FALSE	None
TOPORS	-0.235043847588251	0.281670204869132	0.115978749531323	0.516714052457383	0.452716378313284	FALSE	None
C15orf39	-0.580333509557722	-0.064680639581375	0.418565589925001	0.515652869976347	0.784009438985225	FALSE	None
CMPK1	-4.37757119862109	-3.86230048932531	0.531260369655447	0.515270709295783	0.860693069182717	FALSE	None
BRIX1	-3.94915600432067	-3.43489929402606	0.252905460870913	0.514256710294615	0.645885673717372	FALSE	None
USP9X	-0.744256210358892	-0.230330579260442	0.0119974569909493	0.51392563109845	0.130014399885602	FALSE	None
PREPL	-0.813043894194836	-0.299344502329411	0.0453338990979227	0.513699391865426	0.279518961414115	FALSE	None
TMEM259	0.0577063897159399	0.571318114647713	0.0164317222193857	0.513611724931773	0.150080700585312	FALSE	None
TRPM7	-1.26807655919014	-0.756084488206147	0.0145191723023937	0.511992070983995	0.1418059496509	FALSE	None
PHF5A	-4.6008145912542	-4.08927011800967	0.706165218971544	0.511544473244532	0.933420125325645	FALSE	None
MRPS10	-3.26441102307777	-2.75428616641624	0.602303547175349	0.510124856661528	0.89553448697026	FALSE	None
MRPL21	-2.49413986974349	-1.98529283731931	0.271107278300886	0.508847032424184	0.66152937160857	FALSE	None
C14orf2	-0.114743931493629	0.393915523246694	0.0814293446671917	0.508659454740323	0.386685417117236	FALSE	None
TRMT10C	-4.45984482795167	-3.9520457376952	0.49339337242219	0.507799090256469	0.833077261396877	FALSE	None
ZFP36L2	-0.735155832300309	-0.228462057089666	0.430134581694479	0.506693775210643	0.796310596672614	FALSE	None
FXYD5	0.462337628804653	0.968105341479432	0.539298539584697	0.505767712674779	0.860693069182717	FALSE	None
RINT1	-3.73008997128487	-3.22453735068763	0.41851381169736	0.505552620597236	0.784009438985225	FALSE	None
IPO8	-0.315898472480323	0.189550773024508	0.0674961538838424	0.505449245504831	0.352151335819329	FALSE	None
ITGB5	-1.00791083444311	-0.504464100115594	0.383467956118211	0.503446734327519	0.757132052628987	FALSE	None
RACK1	-4.90122988172746	-4.39982792369131	0.319290548692447	0.501401958036157	0.702432246173182	FALSE	None
CPNE7	0.541958925032434	1.04145785191283	0.0776004068968532	0.4994989268804	0.380954901439779	FALSE	None
PDCL3	-0.970285418929065	-0.470935056663844	0.0612792417000994	0.49935036226522	0.333201397267558	FALSE	None
SLC4A7	-0.089023862000243	0.409454724240324	0.304590816047085	0.498478586240567	0.689743158208912	FALSE	None
ANAPC2	-3.81050450944677	-3.31252317468035	0.42702531109472	0.497981334766423	0.796310596672614	FALSE	None
TMEM184C	-1.39339006661502	-0.896134365366966	0.561403866680016	0.497255701248058	0.870189770590253	FALSE	None
MRPL4	-5.39168619589981	-4.89447800035199	0.429928837228007	0.497208195547821	0.796310596672614	FALSE	None
SMAD3	-0.447892064844931	0.0490483393954689	0.267097024243296	0.4969404042404	0.657002151167769	FALSE	None
ZFAND6	-0.739726900288938	-0.24330901566135	0.00543140759902556	0.496417884627588	0.0822171529788848	FALSE	None
ZNF335	-2.92649291281905	-2.43254139695874	0.659903612338205	0.493951515860316	0.921945181809574	FALSE	None
LANCL1	0.220158377646496	0.713198914806777	0.115978749531323	0.493040537160282	0.452716378313284	FALSE	None
DPP3	-0.201382450965874	0.29139275785374	0.372458504310987	0.492775208819614	0.745398014008514	FALSE	None
WDR83OS	-0.28477941026237	0.207537480245033	0.0742044999172241	0.492316890507402	0.366996510760824	FALSE	None
DDRGK1	-0.423637496961992	0.0684079102159603	0.201679436339622	0.492045407177953	0.581642493512966	FALSE	None
FAM216A	-0.140255921835996	0.350810080520715	0.682673807575057	0.491066002356711	0.922065813892051	FALSE	None
HOOK3	0.130140606852687	0.620070421091049	0.0209023068445138	0.489929814238362	0.174461085314442	FALSE	None
DAP	0.276379591666036	0.766282556483044	0.205337482290893	0.489902964817008	0.590726457407401	FALSE	None
PPHLN1	-0.642362988762671	-0.152905093080892	0.198306081479738	0.489457895681778	0.581642493512966	FALSE	None
ATP5A1	-4.2292711384893	-3.7399733791951	0.479850378909715	0.489297759294198	0.827336182811653	FALSE	None
KIAA1147	-0.784235222505819	-0.294991235393586	0.370910404153361	0.489243987112233	0.745398014008514	FALSE	None
MADD	-0.972919782694692	-0.483944107310325	0.441092749053472	0.488975675384367	0.802611554453787	FALSE	None
GPAA1	-0.766517419442798	-0.277664527038214	0.308989368994477	0.488852892404584	0.695382333110704	FALSE	None
QTRT1	-0.323615992491344	0.165197062930743	0.328559492203472	0.488813055422087	0.709098204738679	FALSE	None
PCNT	-0.724535418357419	-0.236201119439648	0.345310897182987	0.488334298917771	0.722805205314592	FALSE	None
STRN3	-0.448896799001111	0.0384783071950685	0.430442789726453	0.48737510619618	0.796310596672614	FALSE	None
POLR1D	0.0921977242671919	0.579455511799587	0.173608899884423	0.487257787532395	0.549426668184264	FALSE	None
ATP5C1	-3.35290022670381	-2.86567459288472	0.262699945349632	0.487225633819097	0.657002151167769	FALSE	None
MYH10	0.702435384061228	1.18895469298163	0.00656805240310701	0.486519308920398	0.0890229609972143	FALSE	None
SLC35E1	-0.113291886182463	0.372942201181834	0.16935149044487	0.486234087364297	0.54934426474431	FALSE	None
IRF3	0.00506767234988728	0.491135865522896	0.115978749531323	0.486068193173008	0.452716378313284	FALSE	None
WDR61	-5.17787098354222	-4.69269245975309	0.319074939760135	0.485178523789132	0.702432246173182	FALSE	None
FBXL5	-0.00276827538931427	0.481350164464469	0.0031553753566973	0.484118439853783	0.0551478948619764	FALSE	None
MFSD12	-0.217442312370122	0.264949128286855	0.418565589925001	0.482391440656978	0.784009438985225	FALSE	None
GABARAPL2	0.450453317537327	0.932180939356277	0.187268401403014	0.481727621818951	0.569771464739928	FALSE	None
GRWD1	-3.84438639973513	-3.36415316758255	0.441859427006936	0.480233232152588	0.802611554453787	FALSE	None
MTHFD2	-0.904271364585775	-0.42501409887646	0.0294964746728803	0.479257265709315	0.21870671571646	FALSE	None
LINGO1	-1.11750587716895	-0.638603091416113	0.339009077467491	0.478902785752842	0.72249065433236	FALSE	None
UPF1	-3.6066581720449	-3.12791209476755	0.389233298727313	0.478746077277353	0.757132052628987	FALSE	None
REV3L	-4.29731834991976	-3.81865622631718	0.416379200567565	0.47866212360258	0.783703199772716	FALSE	None
POLR2I	-3.16905316408683	-2.69046750081861	0.780513531514204	0.47858566326822	0.96122050543299	FALSE	None
SPIN1	-0.31285851758494	0.165315101481021	0.539298539584697	0.47817361906596	0.860693069182717	FALSE	None
SCYL1	-1.90239318067872	-1.42633965273004	0.480242360986055	0.476053527948674	0.827336182811653	FALSE	None
AP1M1	-0.562662614473186	-0.086783233435745	0.000834090178852782	0.475879381037441	0.0229448830857194	FALSE	None
EIF3M	-3.78858946446385	-3.31273805320533	0.389233298727313	0.475851411258525	0.757132052628987	FALSE	None
TMEM165	-2.0709125690525	-1.59522118462371	0.280252748555515	0.475691384428792	0.671906131035278	FALSE	None
APPL1	-0.0758854493113538	0.399562077197695	0.412375778055245	0.475447526509048	0.77742700412767	FALSE	None
GLUD1	-0.876028179432257	-0.401287447507277	0.158279351270586	0.47474073192498	0.526445920948193	FALSE	None
HNRNPD	-0.120239251851981	0.354373080703448	0.45505100001781	0.47461233255543	0.812048967443944	FALSE	None
WRB	-2.92112533531841	-2.44901040893461	0.518603140797013	0.472114926383798	0.852508357244187	FALSE	None
TIMM44	-4.81608185562679	-4.34473706361937	0.645696016913914	0.471344792007424	0.91476575388498	FALSE	None
STAG2	-1.82334108459539	-1.35363563750641	0.0851197294001521	0.469705447088971	0.401504115288772	FALSE	None
TAB1	0.271626763163148	0.741110413284956	0.201679436339622	0.469483650121807	0.581642493512966	FALSE	None
ADSL	-4.8561222868167	-4.38779432316106	0.27142771150098	0.468327963655642	0.66152937160857	FALSE	None
MFSD10	0.521303802108917	0.988458392341152	0.164629151487574	0.467154590232235	0.535217430255758	FALSE	None
CD59	-0.0539635136513572	0.412994893617694	0.345310897182987	0.466958407269051	0.722805205314592	FALSE	None
IARS2	-5.2371952640467	-4.77080571616234	0.677692726019515	0.466389547884358	0.922065813892051	FALSE	None
MRPS15	-4.34583954454501	-3.87987277703575	0.545444033931512	0.465966767509262	0.8669494280557	FALSE	None
CNOT2	-0.370562002133464	0.0947968363254523	0.0329436416982427	0.465358838458916	0.234181942286132	FALSE	None
MMADHC	-0.729479339721432	-0.264587640449695	0.249556194554941	0.464891699271737	0.640279662519825	FALSE	None
HIC2	-1.40449674664947	-0.939864082182431	0.589116464526275	0.464632664467042	0.888408414161179	FALSE	None
KANK2	0.24904247163516	0.711832906386341	0.0453338990979227	0.462790434751181	0.279518961414115	FALSE	None
BAZ2A	-0.228964315512874	0.23324747195784	0.106445693561888	0.462211787470714	0.436774959725698	FALSE	None
PRKACA	-0.387741929256651	0.074401847361932	0.212864091377816	0.462143776618583	0.599029419842916	FALSE	None
MRPS25	-1.3727110547955	-0.911143218162189	0.561360305772034	0.461567836633309	0.870189770590253	FALSE	None
CSNK1A1	-3.539386447258	-3.07823400572582	0.61757204841238	0.461152441532179	0.905399688236184	FALSE	None
NCK2	-0.540672874892874	-0.0795873159277986	0.533464979768181	0.461085558965075	0.860693069182717	FALSE	None
MRPL3	-3.66980370656166	-3.21064387292794	0.316799344231651	0.459159833633725	0.702432246173182	FALSE	None
CYTH2	-0.0609510485712297	0.397085650991771	0.0164317222193857	0.458036699563	0.150080700585312	FALSE	None
NKAP	-1.18214612979424	-0.727137666578033	0.412375778055245	0.455008463216209	0.77742700412767	FALSE	None
ZNF217	-0.536557755598613	-0.0821650981562403	0.0674961538838424	0.454392657442373	0.352151335819329	FALSE	None
KIF14	-3.77349893674183	-3.32038356706756	0.663150072697616	0.453115369674276	0.921945181809574	FALSE	None
POP4	-3.26645545309286	-2.81357918167767	0.6324535548661	0.452876271415189	0.909586708861008	FALSE	None
PARL	-0.969584130618015	-0.516890984255955	0.170974003777942	0.45269314636206	0.549426668184264	FALSE	None
DCUN1D5	0.0306938717903426	0.482437444049162	0.106445693561888	0.451743572258819	0.436774959725698	FALSE	None
PLEKHG1	0.139979181537538	0.589789516126877	0.65287003041307	0.449810334589339	0.91476575388498	FALSE	None
SHCBP1	0.01352735991724	0.462885705480043	0.000834090178852782	0.449358345562803	0.0229448830857194	FALSE	None
PIGA	-1.05311518609686	-0.603874286296928	0.327584496640889	0.449240899799936	0.70782592572345	FALSE	None
TRIM27	0.282170846758572	0.731354264503534	0.0367175416419757	0.449183417744962	0.248833602177179	FALSE	None
MGST1	0.331142681163439	0.779985441578965	0.65287003041307	0.448842760415526	0.91476575388498	FALSE	None
HMBS	0.154308010914151	0.602353433101482	0.0367175416419757	0.448045422187331	0.248833602177179	FALSE	None
IWS1	-0.776445682028721	-0.328799770687785	0.574615855664149	0.447645911340935	0.878316643986165	FALSE	None
TM7SF3	-0.622228557579326	-0.174703780055935	0.245064590165384	0.447524777523391	0.640279662519825	FALSE	None
MATK	0.0790514260610555	0.526397101103638	0.0185537262328588	0.447345675042583	0.162135851986016	FALSE	None
LRP3	0.0415062072000455	0.487675225331028	0.115978749531323	0.446169018130982	0.452716378313284	FALSE	None
UBA2	-2.40111265077956	-1.95508983696132	0.479752246515401	0.446022813818234	0.827336182811653	FALSE	None
UFL1	0.0180897767710916	0.46389707059988	0.148479991170565	0.445807293828788	0.50905861279643	FALSE	None
PARP16	-0.624261684333624	-0.181299669185177	0.249556194554941	0.442962015148447	0.640279662519825	FALSE	None
PUS1	0.084804974242913	0.527155311463975	0.249556194554941	0.442350337221062	0.640279662519825	FALSE	None
NDST1	-1.0874707709496	-0.645274818288297	0.361282631351878	0.442195952661303	0.740922141454873	FALSE	None
SLF2	-2.05641146583948	-1.61477085705853	0.479555817125065	0.441640608780946	0.827336182811653	FALSE	None
PRELID3B	-3.45647869736964	-3.01501885489635	0.712965124764759	0.441459842473289	0.933420125325645	FALSE	None
CAMKV	-0.110868157656428	0.330497033559962	0.366875192434742	0.44136519121639	0.740922141454873	FALSE	None
PSPC1	-0.370104001448029	0.0678794709908157	0.430134581694479	0.437983472438845	0.796310596672614	FALSE	None
KNTC1	-1.00322773743841	-0.566499174573702	0.187268401403014	0.436728562864707	0.569771464739928	FALSE	None
ITPR2	0.390506940693417	0.827061746229359	0.201679436339622	0.436554805535941	0.581642493512966	FALSE	None
ZNHIT3	-3.4015503595464	-2.96645733917531	0.617296191789202	0.435093020371096	0.905399688236184	FALSE	None
PSMD8	-3.17728156997685	-2.74371162654188	0.479555817125065	0.433569943434967	0.827336182811653	FALSE	None
RNF138	0.523631035424322	0.956568402139565	0.0294964746728803	0.432937366715243	0.21870671571646	FALSE	None
FIBP	-0.277193749719855	0.155742949911138	0.160685472537209	0.432936699630994	0.526445920948193	FALSE	None
USP14	-0.325914419508894	0.106950653463522	0.350633943477059	0.432865072972416	0.727721965725379	FALSE	None
NETO2	0.399225422412348	0.831778167310627	0.0555296397209032	0.432552744898279	0.314059969662383	FALSE	None
NAA35	-2.66240107744516	-2.23228523352574	0.561403866680016	0.430115843919423	0.870189770590253	FALSE	None
SLC39A10	0.273254450854889	0.702550969896954	0.126147401015694	0.429296519042065	0.469543048296208	FALSE	None
PKD1	-0.271306802850941	0.157672302645973	0.339009077467491	0.428979105496915	0.72249065433236	FALSE	None
USP6NL	0.789894430598177	1.21859300743138	0.285440870895821	0.428698576833204	0.671906131035278	FALSE	None
CKAP5	-1.93128430484734	-1.50350117714276	0.589324153864157	0.427783127704582	0.888408414161179	FALSE	None
HERC1	-0.543770654629843	-0.116068692598053	0.267097024243296	0.42770196203179	0.657002151167769	FALSE	None
RBM22	-3.04650775867646	-2.6193291372034	0.618200351101275	0.427178621473066	0.905399688236184	FALSE	None
GALNT1	0.277709909635455	0.70469718365241	0.00270187403718162	0.426987274016955	0.0494528047199107	FALSE	None
TMBIM6	-0.770508941124876	-0.344775443999665	0.395105521513812	0.425733497125212	0.764396824601627	FALSE	None
NEMF	-1.04974128730921	-0.624526263675535	0.309474305701451	0.425215023633675	0.695382333110704	FALSE	None
TPGS2	0.309982391382557	0.733428310249693	0.298680893144464	0.423445918867136	0.689743158208912	FALSE	None
AUP1	0.0959647314493904	0.519246383078641	0.0263540443400591	0.423281651629251	0.200852380552352	FALSE	None
NEO1	-0.241555802250982	0.181558522711038	0.15083246541635	0.42311432496202	0.515982436880508	FALSE	None
ILK	-2.04694667502772	-1.6248500794535	0.145676777746863	0.422096595574219	0.50905861279643	FALSE	None
RPS14	-3.5892172677476	-3.1675795842175	0.476882341161969	0.421637683530101	0.827336182811653	FALSE	None
