gene	hap1_time1_observed_logFC	torin_time1_observed_logFC	time1_pval	hap1_time2_observed_logFC	torin_time2_observed_logFC	time2_pval	time1_residual_logFC	time2_residual_logFC	time1_fdr	time2_fdr	time1_significant	time2_significant	time1_response	time2_response
ACOT7	-0.283048990580663	-0.686910387550226	0.774840301727361	-0.0129947355474249	-1.17135977257785	0.0442058160136522	-0.403861396969563	-1.15836503703043	0.954486635593668	0.230260415317786	FALSE	FALSE	None	None
SAFB	-0.188232452522242	-0.35236330208561	0.743702065375981	-0.553878118791346	-0.547774253297159	0.819525935644792	-0.164130849563368	0.00610386549418751	0.94183353362379	0.95464196312018	FALSE	FALSE	None	None
ITGB1	-0.133542454462744	-0.768351064490477	0.345310897182987	-0.847358336797039	-0.687820228061349	0.65287003041307	-0.634808610027733	0.15953810873569	0.722805205314592	0.880531700432365	FALSE	FALSE	None	None
ATP6AP1	-2.03920259730021	-2.0214470085108	0.966130022421173	-2.39783236558164	-1.94084619806327	0.581862812682174	0.0177555887894081	0.45698616751837	0.998118734194016	0.850119489679267	FALSE	FALSE	None	None
TACC3	-1.31682216177521	-2.75446250310526	0.0112560077030628	-2.31862607717157	-3.32927110905005	0.0814293446671917	-1.43764034133005	-1.01064503187849	0.124002795761941	0.313762224094469	FALSE	FALSE	None	None
RTCB	-6.37028986548705	-6.65215454342962	0.369027217614129	-6.1776249927659	-6.23054480521595	0.933613255400892	-0.281864677942572	-0.0529198124500505	0.744298279691144	0.981547108059178	FALSE	FALSE	None	None
CLPX	-0.738128689351062	-0.37399820314948	0.412375778055245	-1.91450778789613	-1.60590161554061	0.83530726185541	0.364130486201583	0.308606172355516	0.77742700412767	0.954787693519775	FALSE	FALSE	None	None
RTN4	0.157199659109906	-0.223276415568427	0.0612792417000994	0.259264558105569	-0.757297436552448	0.000695550057788443	-0.380476074678333	-1.01656199465802	0.333201397267558	0.0178652608765661	FALSE	FALSE	None	None
HNRNPH2	0.800808070443277	-0.634532901922543	8.63861155077776e-07	0.250979584846555	-1.01866119168091	0.0049396225519851	-1.43534097236582	-1.26964077652746	0.000154465019613715	0.060115982314604	TRUE	FALSE	Sensitizer	None
TSR1	-2.41050837033157	-2.80303782546449	0.519817736277341	-3.39124834572614	-2.93770602241442	0.678031897188813	-0.392529455132915	0.453542323311723	0.852508357244187	0.894518188110608	FALSE	FALSE	None	None
UBE2E1	0.387483392652683	0.70666853573949	0.0742044999172241	0.585788573901934	0.217001911933039	0.389233298727313	0.319185143086807	-0.368786661968896	0.366996510760824	0.711579082101172	FALSE	FALSE	None	None
MAP4K4	0.366069866243966	0.180858688040589	0.389233298727313	0.60522770142789	-0.179993292900418	0.040839912860907	-0.185211178203377	-0.785220994328308	0.757132052628987	0.216493449133816	FALSE	FALSE	None	None
LENG8	-1.66427318781001	-0.568525265576495	0.0891947730984869	-2.27169403156015	-0.652263706855017	0.0674961538838424	1.09574792223352	1.61943032470513	0.402980077876448	0.284013554747596	FALSE	FALSE	None	None
AKT1	0.31252900954273	-0.39766850802861	0.00166521486418813	0.0197057098581302	-0.643507721816563	0.0674961538838424	-0.71019751757134	-0.663213431674693	0.0353496981900029	0.284013554747596	FALSE	FALSE	None	None
ACAT1	0.422717792295459	0.811532668504509	0.040839912860907	0.431594701638024	0.757345718794183	0.389233298727313	0.388814876209049	0.325751017156159	0.26333530497969	0.711579082101172	FALSE	FALSE	None	None
NDUFS1	-3.00024760890425	-2.65842972836509	0.366875192434742	-3.36921967417621	-3.31368230496842	0.870194456435353	0.341817880539168	0.0555373692077863	0.740922141454873	0.961848318584868	FALSE	FALSE	None	None
ATP1B3	-0.671425828816994	-0.886458386410057	0.348587975805694	-0.805030603140118	-1.58239724424853	0.235586921942735	-0.215032557593063	-0.777366641108409	0.727496985422772	0.556996622126447	FALSE	FALSE	None	None
ZWINT	0.502481235804856	-0.302428522816768	0.115978749531323	0.000678998964013748	0.144138888031307	0.870194456435353	-0.804909758621624	0.143459889067293	0.452716378313284	0.961848318584868	FALSE	FALSE	None	None
NCBP2	-2.70405850840758	-2.77830411049861	0.916499296788397	-3.23286205078014	-3.17248124092512	0.659104588854311	-0.0742456020910245	0.0603808098550123	0.992983914664391	0.885915140221614	FALSE	FALSE	None	None
TCF3	0.199256687871822	0.564338808281492	0.603521498443699	0.420068730317408	-0.195706230909526	0.42931029196196	0.36508212040967	-0.615774961226934	0.89553448697026	0.749193153310233	FALSE	FALSE	None	None
PLP2	0.457204547120007	-0.213174808524286	0.0612792417000994	0.704784053685799	-0.281439758951489	0.0164317222193857	-0.670379355644293	-0.986223812637288	0.333201397267558	0.124822020584843	FALSE	FALSE	None	None
PSMD7	-3.15016872809543	-2.62484047210188	0.531306615825815	-2.94678593253116	-3.16539680536816	0.615868038831985	0.525328255993545	-0.218610872837	0.860693069182717	0.86695269190558	FALSE	FALSE	None	None
RCN1	-0.254339624075198	-1.3012995707195	0.0969051502137362	-0.921227875972666	-1.1952936896538	0.771452302229766	-1.0469599466443	-0.274065813681135	0.418649360499853	0.931290734935497	FALSE	FALSE	None	None
PSMC5	-3.81843019033074	-4.67250898967931	0.19755587113831	-4.60739994411658	-4.51199680434949	0.85134446635631	-0.854078799348567	0.0954031397670931	0.581642493512966	0.961302341165387	FALSE	FALSE	None	None
TMEM106C	0.243698267449408	0.559712917824678	0.774840301727361	0.217795265644562	0.101050876709739	0.594883930583728	0.316014650375271	-0.116744388934823	0.954486635593668	0.850696829678176	FALSE	FALSE	None	None
SLTM	0.194744427128132	0.161907419351293	0.870194456435353	-0.243938479372195	-1.2038755238192	0.106445693561888	-0.0328370077768393	-0.959937044447003	0.980973333648874	0.368203890899715	FALSE	FALSE	None	None
ESD	0.695169626383451	0.208790620185627	0.160685472537209	0.199338950351851	-0.0395026538324435	0.566774494589651	-0.486379006197824	-0.238841604184295	0.526445920948193	0.836188095687693	FALSE	FALSE	None	None
NSUN2	0.136988597085415	-0.0721537088014847	0.0891947730984869	-0.19154241392289	-0.710725675223309	0.0145191723023937	-0.209142305886899	-0.519183261300418	0.402980077876448	0.115779814809311	FALSE	FALSE	None	None
UBE2G2	-0.189870663277397	0.0146007702883775	0.436289427525659	-1.01458289735691	-0.443159483446661	0.201679436339622	0.204471433565774	0.571423413910246	0.798232801482404	0.510957874410301	FALSE	FALSE	None	None
DCAF7	-0.934134959142094	-1.68823325715428	0.00426618476107663	-1.06596086297461	-2.35596606052529	0.000577781284796198	-0.754098298012189	-1.29000519755069	0.0686280033018867	0.0156168906570786	FALSE	FALSE	None	None
GRINA	0.00811950022232284	-1.16342494730145	0.0380025929729083	-0.163676361462615	-1.45328343838205	0.0143751116608888	-1.17154444752377	-1.28960707691944	0.256049354682682	0.115779814809311	FALSE	FALSE	None	None
FAM208B	0.396479823626108	0.956809464515911	0.160685472537209	0.275935309933099	0.28764701949375	0.743702065375981	0.560329640889802	0.0117117095606509	0.526445920948193	0.918562938876975	FALSE	FALSE	None	None
IARS2	-5.2371952640467	-4.77080571616234	0.677692726019515	-5.14634067948929	-5.30944992991026	0.933509010068077	0.466389547884358	-0.163109250420971	0.922065813892051	0.981547108059178	FALSE	FALSE	None	None
KDELR2	-0.545165372737635	-1.23911004457751	0.361282631351878	-0.830165504848756	-1.83803795407151	0.261955520154352	-0.693944671839875	-1.00787244922275	0.740922141454873	0.588858267083143	FALSE	FALSE	None	None
POLDIP2	-1.41955297018822	-1.67763160711305	0.533464979768181	-1.67318516958946	-1.96403798804721	0.29781557745675	-0.258078636924829	-0.290852818457749	0.860693069182717	0.62740040044435	FALSE	FALSE	None	None
NELFCD	-3.90874824401206	-4.48393686883713	0.588491508627538	-4.01602879045251	-4.7766091173046	0.338252317311969	-0.575188624825076	-0.760580326852089	0.888408414161179	0.666547331598	FALSE	FALSE	None	None
PFKP	0.692270074476898	0.84579170369643	0.594883930583728	0.823756638802125	0.581474429052951	0.389233298727313	0.153521629219532	-0.242282209749174	0.888408414161179	0.711579082101172	FALSE	FALSE	None	None
ALDH18A1	-0.515034711859413	0.505160299839089	0.000996702371208616	-1.4808877251716	0.394319001991884	1.25066465735141e-06	1.0201950116985	1.87520672716348	0.0254597215590597	0.000207654999715239	FALSE	TRUE	None	Suppressor
TFAM	-5.18764023979723	-4.24989863816076	0.0561455614525954	-5.47593305887059	-4.90208675133904	0.236686250851189	0.937741601636465	0.573846307531554	0.316005708466242	0.556996622126447	FALSE	FALSE	None	None
PDIA4	0.317227103227794	0.253819820258492	0.851917755560635	-0.27355828278282	-0.486571751734143	0.46787129814814	-0.0634072829693024	-0.213013468951324	0.978642363627723	0.772968608774238	FALSE	FALSE	None	None
SERPINH1	-0.248996929943732	-0.151075267567065	0.934887200362667	-0.223538256949883	-0.325992470424874	0.389233298727313	0.0979216623766666	-0.102454213474991	0.992983914664391	0.711579082101172	FALSE	FALSE	None	None
POLE3	-0.270708892256357	0.518956746480799	0.0112560077030628	-1.15478364861723	0.353615606143127	0.0036753777137729	0.789665638737156	1.50839925476035	0.124002795761941	0.0504112931089548	FALSE	FALSE	None	None
ELOVL5	-0.0950661019930004	0.00457350303820951	0.682673807575057	0.0273740790121035	-0.654144416314823	0.285440870895821	0.0996396050312099	-0.681518495326927	0.922065813892051	0.608722297612236	FALSE	FALSE	None	None
MDC1	-2.46393667158377	-1.65381028737402	0.03265023315197	-3.47607111917459	-3.03664129217992	0.648057870679211	0.81012638420975	0.439429826994661	0.234181942286132	0.880531700432365	FALSE	FALSE	None	None
DLST	-4.48446953033413	-3.39032058120529	0.046364969781791	-4.82236474628353	-4.39979371041393	0.205589973801294	1.09414894912884	0.422571035869602	0.282800854808085	0.518269879245573	FALSE	FALSE	None	None
YWHAH	0.0252933822252088	0.125912500584751	0.771055472304672	0.317632720779933	-0.402489411827133	0.105351113955898	0.100619118359543	-0.720122132607066	0.954486635593668	0.368203890899715	FALSE	FALSE	None	None
NUMA1	-1.53958089627219	-1.87757326456992	0.774840301727361	-1.84224936547181	-2.53130629814129	0.406264253092316	-0.337992368297726	-0.689056932669472	0.954486635593668	0.730080819339266	FALSE	FALSE	None	None
RACGAP1	-3.40411391973244	-3.86177355920677	0.244327382192903	-2.6005927095935	-4.19692450325705	0.0158458854651462	-0.457659639474321	-1.59633179366355	0.640279662519825	0.124822020584843	FALSE	FALSE	None	None
EMD	0.335740028981899	-0.0497463198918321	0.493682051010625	0.526802335479376	-0.167428145169285	0.345310897182987	-0.385486348873731	-0.69423048064866	0.833077261396877	0.666547331598	FALSE	FALSE	None	None
TALDO1	0.081798173532882	0.00637920027809054	0.967417297543179	-0.253859219477908	-0.292473888093449	0.566774494589651	-0.0754189732547915	-0.0386146686155409	0.998118734194016	0.836188095687693	FALSE	FALSE	None	None
PSMA5	-2.71442346796799	-3.88400786295737	0.259978326598392	-3.36673122279442	-3.75201334869061	0.558411996053882	-1.16958439498938	-0.385282125896186	0.657002151167769	0.835991856564828	FALSE	FALSE	None	None
PRPF4B	-3.96094522748011	-4.3504474682228	0.632072325958692	-4.04593418497983	-4.68597229522324	0.316799344231651	-0.389502240742694	-0.640038110243402	0.909586708861008	0.646271952672053	FALSE	FALSE	None	None
DDX46	-4.9406844538703	-5.12196025117907	0.517521040344573	-5.10045054173151	-5.17859855758498	0.983362915312347	-0.181275797308779	-0.0781480158534711	0.851967180085665	1	FALSE	FALSE	None	None
UBR5	-2.0296111745784	-2.85824905274708	0.122506334648699	-2.76676887348944	-3.69727544941356	0.00571858697124264	-0.828637878168675	-0.930506575924121	0.469543048296208	0.0666308542087896	FALSE	FALSE	None	None
GTF2I	0.356366787082244	0.941278350720076	0.00656805240310701	0.389823978291272	1.32031599811658	0.000215062747264139	0.584911563637832	0.930492019825304	0.0890229609972143	0.00757444478811349	FALSE	TRUE	None	Suppressor
MTPN	0.136453507350591	0.108699379329988	0.80633377841523	-0.0246937464373888	-0.246400812082918	0.803441156656163	-0.0277541280206035	-0.221707065645529	0.962178063617147	0.944957331951703	FALSE	FALSE	None	None
FKBP3	-0.120686169879366	-0.257825775851403	0.419028947823661	-0.00376851873699069	-0.589183853200875	0.0774279657762887	-0.137139605972037	-0.585415334463884	0.784561247858316	0.308083133727895	FALSE	FALSE	None	None
ARIH2	0.623331320837464	0.760687434093471	0.345310897182987	0.900314456594706	1.06420528934702	0.304590816047085	0.137356113256007	0.163890832752312	0.722805205314592	0.62740040044435	FALSE	FALSE	None	None
FARSB	-4.45363602550699	-4.87933033578692	0.339978434362925	-5.60590014140073	-4.48053293978536	0.0847030215171759	-0.425694310279929	1.12536720161537	0.72249065433236	0.325980419729595	FALSE	FALSE	None	None
PPP5C	-0.74266799433259	0.0733006839260523	0.0036743109353476	-0.78184790228189	0.270200742780894	0.0164317222193857	0.815968678258643	1.05204864506278	0.0614634208321231	0.124822020584843	FALSE	FALSE	None	None
ATP11C	0.888514906245777	0.554757008540504	0.267097024243296	0.634554838889941	0.447963248300247	0.682673807575057	-0.333757897705272	-0.186591590589694	0.657002151167769	0.894518188110608	FALSE	FALSE	None	None
SLBP	-2.98245098570039	-2.83837449901298	0.724386238120784	-3.2343951996962	-2.77263366413664	0.442826121138731	0.14407648668741	0.461761535559566	0.939902768915301	0.755208597642686	FALSE	FALSE	None	None
UBR4	-0.336148963475573	-2.06223971894492	0.000394049621216224	-0.717420625828937	-2.77998779928283	0.00166521486418813	-1.72609075546935	-2.06256717345389	0.0139842495346124	0.0305991458640736	FALSE	FALSE	None	None
PAFAH1B1	-4.49019047427695	-4.7173013500858	0.723202065465949	-4.38067654168091	-5.01300967091596	0.479162298526958	-0.227110875808848	-0.632333129235046	0.939902768915301	0.784018650355148	FALSE	FALSE	None	None
EID1	0.82611027123451	-0.481229581113087	0.012064198211822	0.383891993998142	-0.641118993934506	0.158001313010861	-1.3073398523476	-1.02501098793265	0.13033702030701	0.455504123064321	FALSE	FALSE	None	None
SH3BGRL	0.729952091897309	-0.239654607700454	0.000996702371208616	0.731291888577771	-0.689007359229882	0.000394049621216224	-0.969606699597763	-1.42029924780765	0.0254597215590597	0.0122129112602282	FALSE	FALSE	None	None
FAT1	0.418383388166157	-0.0314083838004039	0.372458504310987	-0.445312058796012	-0.678739200767226	0.835343541746091	-0.449791771966561	-0.233427141971215	0.745398014008514	0.954787693519775	FALSE	FALSE	None	None
MGST1	0.331142681163439	0.779985441578965	0.65287003041307	0.464479802910946	0.602818967988172	0.486364763954452	0.448842760415526	0.138339165077226	0.91476575388498	0.784018650355148	FALSE	FALSE	None	None
KIF22	-0.954910255180587	-0.966458575094492	0.786650044281507	-1.68219175730256	-1.78417611264249	0.851852572284406	-0.0115483199139053	-0.101984355339936	0.962178063617147	0.961302341165387	FALSE	FALSE	None	None
POLE	-2.16798759183565	-2.99842308942743	0.222538219204357	-2.8147604984837	-2.59723398327059	0.333493568592374	-0.830435497591774	0.217526515213115	0.612540071688015	0.660874509968434	FALSE	FALSE	None	None
SETD5	0.474139483796149	0.509978671287593	0.533647306759947	0.21003168064134	0.422423167460721	0.632034137952534	0.035839187491444	0.212391486819381	0.860693069182717	0.871361993661759	FALSE	FALSE	None	None
OPA1	-2.74982877555439	-0.575098504743488	0.0145191723023937	-2.73001912022125	-1.81013417062275	0.539298539584697	2.1747302708109	0.919884949598503	0.1418059496509	0.820687041089773	FALSE	FALSE	None	None
ARHGAP11A	0.172930329400761	-0.00698164336549606	0.566774494589651	0.242516866282698	-0.304941965453563	0.0164317222193857	-0.179911972766257	-0.547458831736261	0.870189770590253	0.124822020584843	FALSE	FALSE	None	None
AP3D1	-0.0389809757130463	0.696528364072501	2.04103314699719e-05	-0.151520481948195	0.67986997619475	0.000112534032261475	0.735509339785547	0.831390458142945	0.00153044566135322	0.00493557279229809	TRUE	TRUE	Suppressor	Suppressor
NCAPG	-1.39674419673015	-1.31568919345925	0.65287003041307	-1.5418057114726	-1.95527601052145	0.324548174828994	0.0810550032708999	-0.413470299048844	0.91476575388498	0.648120474561853	FALSE	FALSE	None	None
SSR3	-0.0467924643924314	-0.0491990064082267	0.934887200362667	-0.623637668515543	0.00613744150052521	0.0742044999172241	-0.00240654201579527	0.629775110016068	0.992983914664391	0.297270147741019	FALSE	FALSE	None	None
GLUD1	-0.876028179432257	-0.401287447507277	0.158279351270586	-0.496904195652798	-0.449501054628203	0.739882275503176	0.47474073192498	0.047403141024595	0.526445920948193	0.918562938876975	FALSE	FALSE	None	None
AZIN1	-0.779631322955676	-0.89973473723857	0.884561344098944	-1.1841219680841	-1.19895107910781	0.983398345983015	-0.120103414282894	-0.0148291110237107	0.989515829416984	1	FALSE	FALSE	None	None
CDC123	-4.48564646118743	-5.34388156499817	0.100201291363554	-5.09240694959868	-5.40006591093732	0.692542191857564	-0.858235103810738	-0.307658961338637	0.428946412107883	0.900353211801348	FALSE	FALSE	None	None
ATXN2L	-0.583449129027779	-1.49746624075468	0.0039384939203073	-0.874899605909247	-1.45573974420298	0.0537377240743065	-0.914017111726899	-0.580840138293733	0.0651603495925575	0.255096141366086	FALSE	FALSE	None	None
RAF1	0.571401663437228	0.482750730623975	0.187268401403014	0.442890671501454	0.36896845792582	0.232811909318818	-0.0886509328132534	-0.0739222135756335	0.569771464739928	0.552779655987327	FALSE	FALSE	None	None
CHTOP	-0.438982660921065	0.230677402049429	0.0814293446671917	-1.06797517341614	0.590569581917261	4.40440254588908e-05	0.669660062970494	1.6585447553334	0.386685417117236	0.00249708139461443	FALSE	TRUE	None	Suppressor
LPCAT1	0.113023288771075	0.110788277816834	0.902462275054423	-0.203291854489186	-0.891065716019866	0.304590816047085	-0.00223501095424095	-0.68777386153068	0.989515829416984	0.62740040044435	FALSE	FALSE	None	None
SUGP2	-0.517034782591645	0.738861626984149	0.000264302833103572	-0.98435460236189	0.69379557683292	0.000577781284796198	1.25589640957579	1.67815017919481	0.0104130836533772	0.0156168906570786	FALSE	FALSE	None	None
PSMD14	-2.5769200577001	-1.98640429228491	0.532228696002505	-2.48375036768726	-2.50662335344269	0.754623238716117	0.590515765415194	-0.0228729857554275	0.860693069182717	0.924794043765797	FALSE	FALSE	None	None
CAPZB	-3.70877212490182	-4.05813280815673	0.261902269389891	-4.39930606666909	-4.48182025117272	0.818289879791657	-0.349360683254913	-0.082514184503629	0.657002151167769	0.95464196312018	FALSE	FALSE	None	None
GNB2	-0.673336207291689	-0.867400607037521	0.803376861651417	-0.948213198188412	-2.13128744497861	0.152021347512794	-0.194064399745832	-1.18307424679019	0.962178063617147	0.444215741412306	FALSE	FALSE	None	None
KIF11	-1.05191848914785	-2.39560372132883	0.00388257767940243	-1.4065785652235	-2.16521591615982	0.128070226699916	-1.34368523218098	-0.758637350936318	0.0646957119410104	0.405308702469644	FALSE	FALSE	None	None
COPA	-3.7286088764392	-4.52246901654221	0.317831435149393	-3.57786187202452	-4.04965379516208	0.560661571237993	-0.793860140103012	-0.471791923137566	0.702432246173182	0.835991856564828	FALSE	FALSE	None	None
MFF	0.34864871523012	0.524176196270727	0.324548174828994	0.419686873030126	0.21607165610336	0.389233298727313	0.175527481040607	-0.203615216926766	0.702432246173182	0.711579082101172	FALSE	FALSE	None	None
STT3A	-1.36350474230936	-2.23708347706155	0.0970538861564779	-2.53267523538128	-3.04550010368758	0.406054843931459	-0.873578734752188	-0.512824868306297	0.418649360499853	0.730080819339266	FALSE	FALSE	None	None
DUT	-5.23410839401125	-5.70486935237783	0.317831435149393	-5.2897878216406	-5.05136768049262	0.818631323010755	-0.470760958366573	0.238420141147972	0.702432246173182	0.95464196312018	FALSE	FALSE	None	None
NDUFA10	-5.66253277949779	-2.94754283349088	2.65476137060469e-05	-5.47544103412006	-3.69960602265126	0.0180153486344094	2.71498994600691	1.77583501146881	0.00173830783266777	0.134909656441303	TRUE	FALSE	Suppressor	None
STOML2	0.17493650032905	0.0484765086543479	1	0.0127534162536159	-0.183591720643681	0.933879079585335	-0.126459991674702	-0.196345136897297	1	0.981547108059178	FALSE	FALSE	None	None
AKR1B1	0.216684994871012	0.280362819851406	0.870194456435353	-0.0856340815022464	-0.914126591066703	0.0612792417000994	0.063677824980394	-0.828492509564457	0.980973333648874	0.270007226776005	FALSE	FALSE	None	None
MTCH1	-0.0205079850153938	0.118505698605795	0.902462275054423	-0.0836198721868601	-0.115322876605785	0.682673807575057	0.139013683621189	-0.0317030044189248	0.989515829416984	0.894518188110608	FALSE	FALSE	None	None
FXR1	0.31287455984234	-0.107935369540886	0.0814293446671917	0.543272485752361	-0.923776586006706	0.000996702371208616	-0.420809929383226	-1.46704907175907	0.386685417117236	0.0226032649938969	FALSE	FALSE	None	None
ZWILCH	-2.28663412826929	-1.47811511029141	0.0970167036959226	-3.10911887398066	-1.81937121906617	0.055816740810132	0.808519017977874	1.28974765491449	0.418649360499853	0.255782628050386	FALSE	FALSE	None	None
CKAP2	0.571169143712342	0.4167442530042	0.566774494589651	0.205410238951699	0.232510465399718	0.934887200362667	-0.154424890708142	0.0271002264480192	0.870189770590253	0.981547108059178	FALSE	FALSE	None	None
NNT	-0.307061257160544	-0.419034302927099	0.65287003041307	-0.530696290450819	-0.761140451473368	0.80633377841523	-0.111973045766556	-0.230444161022549	0.91476575388498	0.944957331951703	FALSE	FALSE	None	None
SMARCA1	0.761614988641796	0.47449349121311	0.0674961538838424	0.948375479906833	0.254830922486566	0.00426618476107663	-0.287121497428686	-0.693544557420267	0.352151335819329	0.0546377216370393	FALSE	FALSE	None	None
MID1IP1	0.0479508616959504	-0.347960400675413	0.383202954199613	-0.348734003954491	-0.324249211571948	0.868080511388851	-0.395911262371364	0.0244847923825425	0.757132052628987	0.961848318584868	FALSE	FALSE	None	None
MED14	-3.84278079493432	-4.34150406895292	0.318210571508537	-4.46723698190972	-4.66859706657095	0.533191090873463	-0.498723274018597	-0.201360084661233	0.702432246173182	0.820350879618762	FALSE	FALSE	None	None
PSMD13	-2.82281718099774	-2.01715555788507	0.360210856677549	-3.43570840528962	-3.51343168834819	0.818911071096917	0.805661623112668	-0.0777232830585701	0.740922141454873	0.95464196312018	FALSE	FALSE	None	None
SACS	0.0844327214680667	-0.0126711310059858	1	-0.0125745965094038	-0.422317134998268	0.345310897182987	-0.0971038524740525	-0.409742538488865	1	0.666547331598	FALSE	FALSE	None	None
ARF3	-1.13204964157823	-1.53346323461718	0.512486352283095	-1.50485133693288	-1.65364576925319	0.480682296756007	-0.40141359303895	-0.148794432320304	0.84517525780919	0.784018650355148	FALSE	FALSE	None	None
PSMD6	-3.04776192398649	-3.28501948356739	0.774840301727361	-4.17589010980127	-2.70986225415978	0.0744311670870188	-0.237257559580907	1.46602785564149	0.954486635593668	0.297277058236727	FALSE	FALSE	None	None
ALYREF	-2.29449111883841	-2.00810200398035	0.78167321316768	-2.26788056232289	-2.75665294688987	0.654985622546447	0.286389114858052	-0.488772384566981	0.962178063617147	0.883128816478663	FALSE	FALSE	None	None
COPB1	-3.48185491409978	-3.76276020433476	0.647765214563002	-4.24782355426967	-4.68967010440754	0.271053835476937	-0.280905290234983	-0.441846550137867	0.91476575388498	0.593449046240959	FALSE	FALSE	None	None
BUB1B	-3.09243089368533	-2.22782400459774	0.0343173202994766	-3.55796394748605	-3.44115708592755	0.983415050113652	0.864606889087589	0.116806861558502	0.242463863331712	1	FALSE	FALSE	None	None
PFAS	-1.32416925322383	-0.793498133402654	0.0674961538838424	-2.66823576560816	-1.56655688671462	0.0674961538838424	0.530671119821176	1.10167887889354	0.352151335819329	0.284013554747596	FALSE	FALSE	None	None
LRP6	-0.135275277704852	-0.282926175928516	0.412375778055245	-0.333562212197107	-0.17383572390465	0.774840301727361	-0.147650898223664	0.159726488292457	0.77742700412767	0.931290734935497	FALSE	FALSE	None	None
SDHB	-3.81675676924562	-2.79979392628643	0.0675670018392862	-4.36543089097419	-4.04436838618197	0.647545243723045	1.01696284295919	0.321062504792222	0.352151335819329	0.880531700432365	FALSE	FALSE	None	None
MFN2	-2.99398119501378	-1.10229972158625	0.000950215124614282	-3.27300294926112	-1.85127778456185	0.0160694154859843	1.89168147342753	1.42172516469927	0.0252431435104674	0.124822020584843	FALSE	FALSE	None	None
SRRM1	-4.20054390800448	-3.835943774677	0.678133440215056	-4.14650256233533	-3.92295291277001	0.632833604118874	0.364600133327477	0.223549649565323	0.922065813892051	0.871361993661759	FALSE	FALSE	None	None
PES1	-3.55433510645106	-4.24419856520757	0.452726638345639	-4.06461801726361	-4.21748839967254	0.708054115742363	-0.689863458756511	-0.152870382408937	0.812048967443944	0.906364469519104	FALSE	FALSE	None	None
PSMD11	-2.43648204653883	-2.86906403967936	0.427755262574812	-2.56293338812188	-2.7810849119728	0.867419841602178	-0.432581993140531	-0.218151523850915	0.796310596672614	0.961848318584868	FALSE	FALSE	None	None
ARGLU1	-3.01002520324587	-2.77240529034096	0.835668985558362	-3.24396419354059	-3.09583133467597	0.575298283043245	0.237619912904918	0.148132858864618	0.971208518757278	0.841041338441326	FALSE	FALSE	None	None
RABGGTB	-3.1677944492432	-4.33613443080345	0.0742044999172241	-3.57115963269574	-4.07246009309152	0.480535774068675	-1.16833998156025	-0.501300460395787	0.366996510760824	0.784018650355148	FALSE	FALSE	None	None
RALY	-0.458679231642012	-0.535252723834115	0.967417297543179	-0.588949715416282	-1.13675149701459	0.177598187951396	-0.0765734921921036	-0.547801781598309	0.998118734194016	0.48425453125281	FALSE	FALSE	None	None
RRP1B	-0.0424109481564971	0.139590254075668	0.430134581694479	-0.71818980576622	-0.314274870032934	0.755472137456758	0.182001202232165	0.403914935733286	0.796310596672614	0.924794043765797	FALSE	FALSE	None	None
PDCD6IP	-3.8882948905817	-2.91514545828575	0.0442294151169677	-5.48507100486364	-5.01056604723896	0.285440870895821	0.97314943229595	0.474504957624686	0.279518961414115	0.608722297612236	FALSE	FALSE	None	None
ACAT2	1.40986522793041	0.94956151527995	0.436289427525659	1.02760592845813	0.404390479549561	0.267097024243296	-0.460303712650457	-0.623215448908569	0.798232801482404	0.590177787883595	FALSE	FALSE	None	None
PHF6	0.221068553206041	-0.882952357569503	0.0078019680142766	0.221382771161772	-1.37735747329322	0.00332844009019468	-1.10402091077554	-1.598740244455	0.0991020472633112	0.047906866809025	FALSE	FALSE	None	None
CD276	-1.06619061600346	-0.786224132578125	0.520050269121212	-1.89257217767515	-1.0696379522055	0.236006199510224	0.279966483425337	0.822934225469657	0.852508357244187	0.556996622126447	FALSE	FALSE	None	None
TRMT112	-3.99132411739488	-4.34558403735256	0.475831620933902	-3.99203808653349	-4.41257203720469	0.28450008586798	-0.354259919957676	-0.420533950671193	0.827336182811653	0.608722297612236	FALSE	FALSE	None	None
DCTN5	-3.56743018843758	-4.39911219523745	0.244748876132195	-3.64622918788276	-3.98497188136315	0.533738390727531	-0.831682006799876	-0.338742693480398	0.640279662519825	0.820350879618762	FALSE	FALSE	None	None
GNAI2	-0.0342891529487581	0.237501090446436	0.755709307865404	-0.463684943459993	-0.249963733577304	0.851917755560635	0.271790243395194	0.213721209882689	0.949795234459655	0.961302341165387	FALSE	FALSE	None	None
GGA2	-0.202590513009325	0.151633659535473	0.201679436339622	-0.227938558897451	-0.0318763261820852	0.712965124764759	0.354224172544798	0.196062232715366	0.581642493512966	0.906364469519104	FALSE	FALSE	None	None
KIF20A	-0.815727766404784	-0.880133009953481	0.755709307865404	-2.00087564404734	-0.743750430371066	0.00739273668036547	-0.0644052435486968	1.25712521367627	0.949795234459655	0.0788088560281495	FALSE	FALSE	None	None
MYBBP1A	-4.46200927960887	-5.06362207029887	0.236006199510224	-4.46911121456267	-4.87502772999125	0.269391805120677	-0.601612790690004	-0.405916515428578	0.630965263416279	0.593449046240959	FALSE	FALSE	None	None
UBTF	-3.88890039310607	-3.03556970704868	0.208964017817772	-4.15040964388771	-2.90545067058864	0.18718881625133	0.853330686057388	1.24495897329907	0.599029419842916	0.495134381180708	FALSE	FALSE	None	None
