gene1	gene2	time1_expected_logFC1	time1_expected_logFC2	time1_observed_logFC1	time1_observed_logFC2	time1_fdr1	time1_fdr2	time1_gi1	time1_gi2	time2_expected_logFC1	time2_expected_logFC2	time2_observed_logFC1	time2_observed_logFC2	time2_fdr1	time2_fdr2	time2_gi1	time2_gi2	time1_mean_expected_logFC	time1_mean_observed_logFC	time2_mean_expected_logFC	time2_mean_observed_logFC	time1_both_gi	time2_both_gi
DOCK4	DOCK3	0.7858696495314	-0.527731698383981	0.0166023579693551	-0.337919031242693	0.0217154013786949	0.851581673463937	TRUE	FALSE	0.564425813097955	-1.00886823347475	-0.184080116027705	-0.518475436980826	0.206347657941171	0.746180755226262	FALSE	FALSE	0.129068975573709	-0.160658336636669	-0.222221210188398	-0.351277776504266	FALSE	FALSE
DOK1	DOK3	-1.03726178424817	0.38784812021322	-0.310548399314258	0.736191948432811	0.392444941380113	0.955014690199725	FALSE	FALSE	-0.580372951802352	-0.83349358072692	-0.434060115131293	0.691766402466719	0.883372037499488	0.0143208478320179	FALSE	TRUE	-0.324706832017475	0.212821774559277	-0.706933266264636	0.128853143667713	FALSE	FALSE
DOPEY1	DOPEY2	0.396029730934903	0.35249458772735	0.0715618660739632	0.0676058076800081	0.781496804678268	0.453099419330582	FALSE	FALSE	0.0662272708089819	-0.143713690847792	-0.0257224673954618	-0.00561021126595197	0.883372037499488	0.980240207230791	FALSE	FALSE	0.374262159331126	0.0695838368769856	-0.0387432100194051	-0.0156663393307069	FALSE	FALSE
MACF1	DST	-0.260420943237969	-1.59990380539781	-0.274986274476304	-0.284394255807949	0.891246872372843	0.000214586303585148	FALSE	TRUE	-0.690195691546306	-1.6003118119271	-0.404447378310703	-0.634294725207227	0.566157525421547	0.0268048869006459	FALSE	TRUE	-0.93016237431789	-0.279690265142127	-1.1452537517367	-0.519371051758965	FALSE	FALSE
DUSP22	DUSP15	0.111828071919878	-1.28065129438299	-0.541021966064474	-0.501829791785509	0.185426500954079	0.392444941380113	FALSE	FALSE	-0.18061090428345	-1.18711124206604	-0.56537021141886	-0.67825211728719	0.648486351939269	0.605786329238453	FALSE	FALSE	-0.584411611231556	-0.521425878924991	-0.683861073174745	-0.621811164353025	FALSE	FALSE
DUSP16	DUSP8	-3.31949357381481	-0.0978258265638449	-0.611423685777443	0.0445815494204247	0.336376853822206	0.781496804678268	FALSE	FALSE	-3.95054045529452	-0.141199656433964	-0.478841392442677	0.0766040605555652	0.236833046471601	0.549913142472991	FALSE	FALSE	-1.70865970018933	-0.283421068178509	-2.04587005586424	-0.201118665943556	FALSE	FALSE
DVL1	DVL3	-0.431187892375293	0.284483884432131	-0.920817932107746	-0.102541233941564	0.495461725259427	0.542639330343245	FALSE	FALSE	-0.452322854185175	0.354772724679252	-0.840819994809925	-0.123320114574891	0.588009399589655	0.605786329238453	FALSE	FALSE	-0.073352003971581	-0.511679583024655	-0.0487750647529615	-0.482070054692408	FALSE	FALSE
DYNLL1	DYNLL2	0.555777762336101	-0.574309128479557	-0.00447290944698486	-0.617500681483975	0.669138674904006	0.955014690199725	FALSE	FALSE	0.574082206597636	-1.01191661868198	-0.0345505316617039	-0.829827986407658	0.963599091909386	1	FALSE	FALSE	-0.00926568307172798	-0.31098679546548	-0.218917206042172	-0.432189259034681	FALSE	FALSE
DYRK2	DYRK3	0.625685440027127	1.84739008389674	-0.65570108026864	-0.14258678734218	0.00175575220176758	0.0128489304020815	TRUE	TRUE	0.282519121766824	1.41914052050452	-0.895888569605215	-0.382821683994239	0.0157954372441719	0.0817090176649174	TRUE	TRUE	1.23653776196193	-0.39914393380541	0.850829821135672	-0.639355126799727	TRUE	TRUE
E2F7	E2F8	0.367411369367399	-0.43985424793336	0.396378017769608	0.0698228697361686	0.979518912008399	0.269892295707659	FALSE	FALSE	0.323708025275754	-0.690576862574047	0.35981206609577	0.081559305378584	0.903111552741158	0.06769475980202	FALSE	TRUE	-0.0362214392829805	0.233100443752888	-0.183434418649147	0.220685685737177	FALSE	FALSE
EBF3	EBF1	0.973190573960076	2.01016251870272	0.421793262488873	-0.143905584153417	0.172902011460867	9.88448721238673e-05	FALSE	TRUE	0.738948403709528	1.84064851100687	0.261548784419255	-0.309394973071986	0.484528280787039	0.00062299563880043	FALSE	TRUE	1.4916765463314	0.138943839167728	1.2897984573582	-0.0239230943263655	FALSE	FALSE
EEF1A1	EEF1A2	-2.96505750026077	-2.16445930187464	-2.23918326426909	-2.11525262819015	0.269892295707659	0.955014690199725	FALSE	FALSE	-3.81212574251199	-2.52792654381866	-2.47967562758138	-2.48197002125276	0.043799337916985	0.818215189054469	TRUE	FALSE	-2.5647584010677	-2.17721794622962	-3.17002614316532	-2.48082282441707	FALSE	FALSE
EFHD2	EFHD1	-0.286776806855018	-0.0394200488717507	0.0728990957923797	0.593346911150939	0.523129808072752	0.286798672891476	FALSE	FALSE	-0.585036193711317	-0.410463879838937	0.0406344362774262	0.285571074957954	0.426570588456645	0.134149344427401	FALSE	FALSE	-0.163098427863384	0.333123003471659	-0.497750036775127	0.16310275561769	FALSE	FALSE
EGR2	EGR3	0.476248950841366	0.428386827734642	-0.363961370500262	-0.276980873248316	0.143003802789972	0.0760234067335876	FALSE	TRUE	-0.473519769023407	0.334191940087106	-0.604193485412766	-0.350339517626226	0.818215189054469	0.179294802594917	FALSE	FALSE	0.452317889288004	-0.320471121874289	-0.0696639144681505	-0.477266501519496	FALSE	FALSE
EHBP1	EHBP1L1	-0.748965723446727	-2.06086424995517	-0.0774449269090933	-0.360139451260481	0.162072050612858	0.00300728502231466	FALSE	TRUE	-0.620341663119087	-1.73093489829113	-0.27708533802446	-0.451741223970063	0.143321980662134	0.0295518288327456	FALSE	TRUE	-1.40491498670095	-0.218792189084787	-1.17563828070511	-0.364413280997262	FALSE	FALSE
EIF1	EIF1B	-1.47195200938157	-1.4060415806205	-2.73836608978916	-1.52313627896694	0.0695283823849252	0.806776325391701	TRUE	FALSE	-1.2018954536927	-1.29800915656837	-2.88322238957147	-1.47152217731179	0.00878052183043026	0.713458157059654	TRUE	FALSE	-1.43899679500103	-2.13075118437805	-1.24995230513054	-2.17737228344163	FALSE	FALSE
EIF4A1	EIF4A2	-3.15216059819947	-2.05871092680987	-2.02376570118121	-1.46194223069903	0.0481931684214611	0.0760234067335876	TRUE	TRUE	-4.23390928126457	-2.35759310617754	-1.84661870122718	-1.67186874775361	0.00147816046418131	0.143321980662134	TRUE	FALSE	-2.60543576250467	-1.74285396594012	-3.29575119372105	-1.75924372449039	TRUE	FALSE
EIF4EBP1	EIF4EBP2	0.833421716430103	-1.80521357518289	0.721628331572301	-0.484029685052559	1	0.546983457175183	FALSE	FALSE	0.739720256583096	-1.75977817874137	0.679403267555517	-0.418756689832544	0.963599091909386	0.572397683274135	FALSE	FALSE	-0.485895929376393	0.118799323259871	-0.510028961079137	0.130323288861487	FALSE	FALSE
EIF4G1	EIF4G3	-1.71415350465593	-0.402421557459271	-1.8312686586049	-0.693725107389765	0.891246872372843	0.829282043725567	FALSE	FALSE	-2.08948408755658	-0.460367710028274	-2.01712894630762	-0.912146918043755	1	0.724124145362451	FALSE	FALSE	-1.0582875310576	-1.26249688299733	-1.27492589879243	-1.46463793217569	FALSE	FALSE
ELAVL1	ELAVL2	-0.0311254068889576	-0.27319104322562	-0.236612498839091	-0.502763851308966	0.648144504358032	0.806776325391701	FALSE	FALSE	-0.806025085017516	-0.700442439029257	-0.595990959123626	-0.629733499460655	0.605786329238453	0.945044208884997	FALSE	FALSE	-0.152158225057289	-0.369688175074028	-0.753233762023386	-0.612862229292141	FALSE	FALSE
ELK3	ELK4	-1.19018436756158	0.646304881144069	-1.52034803131855	-0.35168724451642	0.582848788616803	0.0174942970485754	FALSE	TRUE	-1.71423437653191	0.435612926827598	-1.84025758452104	-0.591610602183246	0.963599091909386	0.043799337916985	FALSE	TRUE	-0.271939743208755	-0.936017637917485	-0.639310724852156	-1.21593409335214	FALSE	FALSE
ELMO2	ELMO3	-0.304218302801842	0.0294631578259637	-1.53147390791822	-0.357577633599109	0.0527040787269806	0.411102354987445	TRUE	FALSE	-0.850418580578505	0.0376060557128631	-2.01496400347065	-0.53582559845347	0.143321980662134	0.315411141528103	FALSE	FALSE	-0.137377572487939	-0.944525770758665	-0.406406262432821	-1.27539480096206	FALSE	FALSE
ELMOD2	ELMOD1	0.350632218615252	-0.682161539181605	-0.355000083101705	-0.112666155967473	0.0356634014887602	0.31970387137785	TRUE	FALSE	-0.239100644317734	-1.2660224455971	-0.592249607430248	-0.313974918180759	0.484528280787039	0.134149344427401	FALSE	FALSE	-0.165764660283177	-0.233833119534589	-0.752561544957417	-0.453112262805504	FALSE	FALSE
ELOVL1	ELOVL7	-0.00540577189226795	-0.0257390463722499	-0.273646242217421	-0.547343159240857	0.542639330343245	0.41076718727397	FALSE	FALSE	-0.067930890199432	-0.5434562990526	-0.526364562993135	-0.81914433734581	0.233383383509035	0.764764463019397	FALSE	FALSE	-0.0155724091322589	-0.410494700729139	-0.305693594626016	-0.672754450169473	FALSE	FALSE
EMC8	EMC9	-0.740558450145608	1.25257007295279	0.119348560714239	0.0155510985907461	0.172902011460867	0.000252814769086045	FALSE	TRUE	-1.07780597778264	0.686639370589682	0.122318579170124	-0.0511783137341602	0.0744312749166581	0.0949297513401081	TRUE	TRUE	0.256005811403591	0.0674498296524925	-0.195583303596479	0.0355701327179819	FALSE	FALSE
EME1	EME2	0.372674128496582	-1.51677037375714	-0.824525356422606	-1.02528681507236	0.386438060526094	0.286798672891476	FALSE	FALSE	-0.306799749514019	-2.00269348748478	-1.25473859324179	-0.998733261125405	0.648486351939269	0.053224283846785	FALSE	TRUE	-0.572048122630279	-0.924906085747483	-1.1547466184994	-1.1267359271836	FALSE	FALSE
EMX1	EMX2	0.10856815057802	-0.173640732902832	-0.47975161092572	-0.273060424923435	0.430665173632292	0.781496804678268	FALSE	FALSE	-0.0402598827250751	-0.4775662574359	-0.459644760642992	-0.460890826515194	0.746180755226262	0.963599091909386	FALSE	FALSE	-0.032536291162406	-0.376406017924578	-0.258913070080488	-0.460267793579093	FALSE	FALSE
EN2	EN1	0.381769332769611	1.10864858389417	-0.0899581683543824	0.764728755109937	0.542639330343245	0.411102354987445	FALSE	FALSE	0.338084988404289	1.01966661510922	-0.121844712829421	0.674285433469417	0.410178216674384	0.473302832460434	FALSE	FALSE	0.74520895833189	0.337385293377777	0.678875801756754	0.276220360319998	FALSE	FALSE
ENOX2	ENOX1	1.02885758906049	0.702740812648743	-0.301145507269827	0.0113594106506593	0.00175575220176758	0.0641999424510065	TRUE	TRUE	0.602403672360505	0.733949993508694	-0.609699925251337	-0.0903324241096068	0.0128316052336123	0.0177300883201906	TRUE	TRUE	0.865799200854616	-0.144893048309584	0.6681768329346	-0.350016174680472	TRUE	TRUE
ENTPD6	ENTPD5	-0.312193852939412	0.14389783000268	-0.216213887841437	-0.227843201576592	0.891246872372843	0.604075465633442	FALSE	FALSE	-1.13116096003866	-0.12862770239625	-0.307297866266439	-0.276945875435857	0.12713963822762	0.785270246370965	FALSE	FALSE	-0.084148011468366	-0.222028544709015	-0.629894331217455	-0.292121870851148	FALSE	FALSE
SRCAP	EP400	-0.925959682330527	-0.520172233694198	-0.731734197156818	-0.511019222828022	0.542639330343245	0.979518912008399	FALSE	FALSE	-1.07316056968029	-1.58282595718413	-0.876777616581755	-0.509141004395252	0.390058477037745	0.0949297513401081	FALSE	TRUE	-0.723065958012362	-0.62137670999242	-1.32799326343221	-0.692959310488503	FALSE	FALSE
EPC1	EPC2	-2.33565469240681	-1.76043070896638	-1.71989189645647	-1.76543075041893	0.475083285707123	0.891246872372843	FALSE	FALSE	-3.10581443341584	-2.3023209897567	-2.2910150555317	-2.27318648512699	0.219556364550122	0.838111418474488	FALSE	FALSE	-2.0480427006866	-1.7426613234377	-2.70406771158627	-2.28210077032934	FALSE	FALSE
EPS15	EPS15L1	-0.165072872202858	-0.136744738241196	-0.778037111934193	-1.1021663266157	0.225405027337713	0.0895858714956166	FALSE	TRUE	-0.457647411049372	-0.117068899228145	-1.1474503428752	-1.24670065084319	0.315411141528103	0.06769475980202	FALSE	TRUE	-0.150908805222027	-0.940101719274947	-0.287358155138759	-1.1970754968592	FALSE	FALSE
ERC1	ERC2	0.406028059667143	0.450744337222577	-0.355440584414432	-0.39733166482608	0.0114937011436315	0.0527040787269806	TRUE	TRUE	-0.278592295298788	0.333311227486993	-0.553582206213687	-0.440796199792421	0.764764463019397	0.0817090176649174	FALSE	TRUE	0.42838619844486	-0.376386124620256	0.0273594660941025	-0.497189203003054	TRUE	FALSE
ERLIN1	ERLIN2	-1.00761447667193	-1.08798753529836	-1.47185126591944	-1.49953300324698	0.225405027337713	0.781496804678268	FALSE	FALSE	-1.74090344208082	-1.71101721507563	-1.99488017716717	-1.60058406673707	0.807703490303764	0.925338154602045	FALSE	FALSE	-1.04780100598515	-1.48569213458321	-1.72596032857823	-1.79773212195212	FALSE	FALSE
ESRP2	ESRP1	0.133678715855873	-0.00918638281718117	-0.471551147163125	-0.420378925842253	0.0819942407068349	0.356931501117075	TRUE	FALSE	-0.427059505911566	-0.354470943999306	-0.722444188364511	-0.55853482111488	0.504608235666323	0.746180755226262	FALSE	FALSE	0.0622461665193459	-0.445965036502689	-0.390765224955436	-0.640489504739695	FALSE	FALSE
ESYT2	ESYT3	0.768921983946089	0.865357124197432	0.212439172022429	-0.0209814841510515	0.00198029071844345	0.356931501117075	TRUE	FALSE	0.535010717581543	0.842583832369103	0.0244275945217975	-0.210543723720482	0.0403887859429679	0.674814565302908	TRUE	FALSE	0.817139554071761	0.0957288439356888	0.688797274975323	-0.0930580645993423	FALSE	FALSE
ETS2	ETS1	0.457145570221898	-0.09021619527961	-0.290996710996567	-0.650059618095319	0.112598276459822	0.185426500954079	FALSE	FALSE	0.153561638636424	-0.0138400154890577	-0.456564173811706	-0.75912021185742	0.245342168075641	0.233383383509035	FALSE	FALSE	0.183464687471144	-0.470528164545943	0.0698608115736832	-0.607842192834563	FALSE	FALSE
ETV1	ETV4	-1.13604438434077	-1.53426724047733	-0.549203295822827	-0.793044457767559	0.781496804678268	0.373803018929631	FALSE	FALSE	-0.98823815620854	-1.55622830373955	-0.783630698285844	-0.924596614735049	0.925338154602045	0.315411141528103	FALSE	FALSE	-1.33515581240905	-0.671123876795193	-1.27223322997405	-0.854113656510446	FALSE	FALSE
EXOC6	EXOC6B	0.450302586965035	0.124778262448967	-0.849143053686064	-0.819959911201763	0.00175575220176758	0.0437009109802844	TRUE	TRUE	0.134877314813961	-0.281074666464005	-0.962482874623155	-1.04194393301258	0.0115805961937899	0.179294802594917	TRUE	FALSE	0.287540424707001	-0.834551482443914	-0.073098675825022	-1.00221340381787	TRUE	FALSE
EXT1	EXTL1	-0.292899157421261	0.762997133297171	-0.778695862851883	-0.0199998722055448	0.373803018929631	0.0395108841821797	FALSE	TRUE	-1.05270972184756	0.406450792466869	-1.00632515066494	0.00227515676364493	0.818215189054469	0.315411141528103	FALSE	FALSE	0.235048987937955	-0.399347867528714	-0.323129464690346	-0.502024996950648	FALSE	FALSE
FAM49B	FAM49A	3.16460818075681	1.52688856105301	2.52356464459426	2.1211798353679	0.172902011460867	0.132486038898517	FALSE	FALSE	3.19155150521204	2.18998217451808	2.9570760812184	2.78365652083793	0.648486351939269	0.100712528907899	FALSE	FALSE	2.34574837090491	2.32237223998108	2.69076683986506	2.87036630102816	FALSE	FALSE
FAM78A	FAM78B	0.215131725435839	-0.0216432047899168	-0.391320058124176	0.072545009384365	0.269892295707659	0.851581673463937	FALSE	FALSE	-0.0196995701171298	-0.112221270850605	-0.392291330690137	0.0523034735270057	0.903111552741158	0.785270246370965	FALSE	FALSE	0.0967442603229611	-0.159387524369905	-0.0659604204838674	-0.169993928581566	FALSE	FALSE
UBALD1	UBALD2	-0.290212661233572	0.215088369316299	-1.9333700016469	-0.506501428658258	0.0719951166103074	0.626623850890407	TRUE	FALSE	-0.893911345523041	-0.163766568173446	-2.42960652699231	-0.819040066332233	0.200301244402212	0.464263165901478	FALSE	FALSE	-0.0375621459586365	-1.21993571515258	-0.528838956848243	-1.62432329666227	FALSE	FALSE
FAM102A	FAM102B	0.507837616455079	0.555277492433833	-1.32856073862367	-0.488345667194514	9.88448721238673e-05	0.0157883508756927	TRUE	TRUE	-0.0298315420114992	0.0834521110548316	-1.76595328479692	-0.861696023631288	0.00147816046418131	0.053224283846785	TRUE	TRUE	0.531557554444456	-0.908453202909092	0.0268102845216662	-1.3138246542141	TRUE	TRUE
FAM117B	FAM117A	0.844001066968292	-0.289959101374606	0.0228905446207979	-0.575291045724989	0.0395108841821797	0.495461725259427	TRUE	FALSE	0.493106386107337	-0.415926192292578	0.0624471366117492	-0.56009829459537	0.354932948113701	0.764764463019397	FALSE	FALSE	0.277020982796843	-0.276200250552096	0.0385900969073795	-0.24882557899181	FALSE	FALSE
MVB12B	MVB12A	1.37444448805368	0.80151920109207	-0.169422820629862	-0.771242386946551	0.0437009109802844	0.00613747639626432	TRUE	TRUE	1.17055138006093	0.952767828029163	-0.196297610638796	-0.673154734641491	0.484528280787039	0.0103117478404741	FALSE	TRUE	1.08798184457287	-0.470332603788207	1.06165960404505	-0.434726172640144	TRUE	FALSE
FAM126A	FAM126B	0.594907568777534	0.307588122135844	0.215040084643238	0.011784209429813	0.269892295707659	0.225405027337713	FALSE	FALSE	0.260063248559079	0.0369210754226498	-0.11205255115831	-0.22760882246323	0.426570588456645	0.549913142472991	FALSE	FALSE	0.451247845456689	0.113412147036526	0.148492161990864	-0.16983068681077	FALSE	FALSE
FAM160A2	FAM160A1	1.27798779503359	1.4835858594178	0.287060692831776	0.0430485843255125	0.0325503276322948	0.00451719913567937	TRUE	TRUE	1.17942657092844	1.36461715651155	0.222850733037936	0.00787653381184836	0.107929645182814	0.0626964416768225	FALSE	TRUE	1.3807868272257	0.165054638578644	1.27202186371999	0.115363633424892	TRUE	FALSE
FAM160B2	FAM160B1	-1.11069656452275	-0.388950964226799	-0.372698287000653	-0.761983659561441	0.2400813607159	0.356931501117075	FALSE	FALSE	-1.47472999530782	-0.865794476781894	-0.444868352248477	-0.773291274992184	0.0322964068467535	0.785270246370965	TRUE	FALSE	-0.749823764374774	-0.567340973281047	-1.17026223604486	-0.60907981362033	FALSE	FALSE
FAM161B	FAM161A	0.525209651673426	0.186957501943704	-0.801362137036505	-0.542260704429776	3.80172585091797e-05	0.162072050612858	TRUE	FALSE	0.761067573310094	-0.723024455404269	-1.02287703546914	-0.803486460250774	4.25793295302813e-05	0.963599091909386	TRUE	FALSE	0.356083576808565	-0.67181142073314	0.0190215589529125	-0.913181747859957	FALSE	FALSE
FARP1	FARP2	0.792429761396622	0.999235191385171	0.335041730162819	0.249062108305458	0.212274310639359	0.0395108841821797	FALSE	TRUE	0.729342754159587	0.848654318871654	0.240778780560463	0.254374767977545	0.206347657941171	0.143321980662134	FALSE	FALSE	0.895832476390896	0.292051919234139	0.78899853651562	0.247576774269004	FALSE	FALSE
ZYX	FBLIM1	-1.37857296897283	-0.924729968678651	-0.654702020884851	-0.966826968873474	0.104066148327052	0.935081393429884	FALSE	FALSE	-2.39589872921904	-1.51724569571481	-0.946442121760982	-1.26749574796889	0.0143208478320179	0.85705808293959	TRUE	FALSE	-1.15165146882574	-0.810764494879162	-1.95657221246692	-1.10696893486494	FALSE	FALSE
FBN1	FBN2	-1.22620494966971	-0.19699092897307	-0.287356350453642	-0.225039885499178	0.0527040787269806	0.877087177153641	TRUE	FALSE	-1.65364518561702	-0.407369521074209	-0.547829914413973	-0.348521512706106	0.0143208478320179	0.945044208884997	TRUE	FALSE	-0.71159793932139	-0.25619811797641	-1.03050735334561	-0.448175713560039	FALSE	FALSE
FBXO25	FBXO32	0.0923174669332175	1.19025261386344	-0.620664982042864	0.461375698377587	0.475083285707123	0.0356634014887602	FALSE	TRUE	0.189045569049123	0.875457130887226	-0.831838629313149	0.315196898750464	0.219556364550122	0.233383383509035	FALSE	FALSE	0.641285040398329	-0.0796446418326385	0.532251349968174	-0.258320865281342	FALSE	FALSE
FEM1C	FEM1A	-1.26104833428745	0.134343738972053	-0.690170220091582	-0.626455272094821	0.553722334004024	0.0157883508756927	FALSE	TRUE	-1.32798777637378	-0.0857201786764467	-0.969055932925641	-0.911388517304778	0.818215189054469	0.0817090176649174	FALSE	TRUE	-0.563352297657698	-0.658312746093201	-0.706853977525113	-0.940222225115209	FALSE	FALSE
FER	FES	0.268273623651145	-0.310685396708207	0.330639917844393	-0.38035433624316	0.979518912008399	0.877087177153641	FALSE	FALSE	-0.151147005997336	-0.9918345431802	0.328608238027013	-0.323926063713449	0.367564111792476	0.143321980662134	FALSE	FALSE	-0.021205886528531	-0.0248572091993835	-0.571490774588768	0.002341087156782	FALSE	FALSE
FGF2	FGF1	0.357404027396487	1.04694621761128	0.260258787209801	0.325736926525597	0.430665173632292	0.0269780301691798	FALSE	TRUE	-0.310489554783721	0.256261369975733	-0.0499906086821983	0.225924554885281	0.963599091909386	0.838111418474488	FALSE	FALSE	0.702175122503883	0.292997856867699	-0.027114092403994	0.0879669731015413	FALSE	FALSE
FHOD1	FHOD3	-0.661509961326936	0.694126287005956	-0.57108591393871	0.0488926174214844	0.648144504358032	0.104066148327052	FALSE	FALSE	-0.556965774531791	0.810422459228789	-0.51317416109835	-0.0522584395759929	0.963599091909386	0.0949297513401081	FALSE	TRUE	0.01630816283951	-0.261096648258613	0.126728342348499	-0.282716300337171	FALSE	FALSE
FLNB	FLNC	0.270448918170226	0.307676414391506	0.0711600473577626	-0.367106193625728	0.604075465633442	0.199398878926739	FALSE	FALSE	0.101797393589565	-0.250338705388266	-0.129026336664414	-0.660395069208417	0.504608235666323	0.549913142472991	FALSE	FALSE	0.289062666280866	-0.147973073133983	-0.0742706558993505	-0.394710702936415	FALSE	FALSE
FMN2	FMN1	-0.258566136788495	-1.28424232135683	-0.128478989059895	-0.562528497656842	0.604075465633442	0.0174942970485754	FALSE	TRUE	-0.762664076217288	-2.05290296355	-0.34501188827462	-0.714380358849752	0.426570588456645	0.00505770662843829	FALSE	TRUE	-0.771404229072662	-0.345503743358368	-1.40778351988364	-0.529696123562186	FALSE	FALSE
FNDC3A	FNDC3B	0.209969659635	0.581439936725155	-0.283915317805873	-0.247674517586015	0.132486038898517	0.0481931684214611	FALSE	TRUE	-0.328166793181994	0.0474137663806966	-0.767308970114104	-0.704728382466896	0.44548546104094	0.179294802594917	FALSE	FALSE	0.395704798180078	-0.265794917695944	-0.140376513400649	-0.7360186762905	FALSE	FALSE
FOXF2	FOXF1	0.741051533562727	0.386152564693253	-0.449421402718207	-0.303623827725815	0.0801689379531858	0.225405027337713	TRUE	FALSE	0.264748756814665	0.522704992591826	-0.567792352611229	-0.399107258139594	0.288190417183199	0.12713963822762	FALSE	FALSE	0.56360204912799	-0.376522615222011	0.393726874703246	-0.483449805375411	FALSE	FALSE
FOXK2	FOXK1	-0.27514438425304	0.343889463636938	-1.0782986972605	-1.00533113899241	0.172902011460867	0.014029353491177	FALSE	TRUE	-0.749813028631824	0.00458608561446513	-1.47041115907376	-1.45993427081331	0.219556364550122	0.0322964068467535	FALSE	TRUE	0.034372539691949	-1.04181491812645	-0.372613471508679	-1.46517271494353	FALSE	FALSE
FOXN3	FOXN2	-0.503869289834541	-0.114222988638431	-0.350799874996911	0.0637972895133369	0.891246872372843	0.781496804678268	FALSE	FALSE	-0.765947503388463	0.651542823240877	-0.48088540552326	-0.253734244540936	0.764764463019397	0.117223520416145	FALSE	FALSE	-0.309046139236486	-0.143501292741787	-0.057202340073793	-0.367309825032098	FALSE	FALSE
FSCN1	FSCN2	-1.16198729113964	-0.000530695727465868	0.216883410062092	-0.167451819306457	0.0157883508756927	0.714275993440846	TRUE	FALSE	-1.24867670056229	0.112127378027549	0.0708357597158421	-0.165453626061782	0.0873802643486223	0.34290695171029	TRUE	FALSE	-0.581258993433553	0.0247157953778175	-0.568274661267371	-0.0473089331729699	FALSE	FALSE
FSTL3	FST	1.13170069026179	1.66685267870763	0.394614344392476	0.246248834523338	0.0128489304020815	0.203249630723781	TRUE	FALSE	1.12861991580881	2.14889151349001	0.304584332383466	0.412217062117477	0.0115805961937899	0.236833046471601	TRUE	FALSE	1.39927668448471	0.320431589457907	1.63875571464941	0.358400697250472	FALSE	FALSE
FUBP1	FUBP3	-2.44620183579371	-1.38442708371666	-1.59713058478182	-1.54855635652966	0.373803018929631	0.877087177153641	FALSE	FALSE	-2.1381532432567	-2.2101389998165	-1.67877214259272	-2.10193540117507	0.746180755226262	0.925338154602045	FALSE	FALSE	-1.91531445975518	-1.57284347065574	-2.1741461215366	-1.8903537718839	FALSE	FALSE
FUCA2	FUCA1	0.723032940069723	-1.00443447344466	-0.635371530550434	-0.137840345200779	0.150770629454817	0.604075465633442	FALSE	FALSE	0.616643724539243	-0.817441853360683	-0.659991581118979	-0.241696853044146	0.288190417183199	0.764764463019397	FALSE	FALSE	-0.140700766687469	-0.386605937875607	-0.10039906441072	-0.450844217081563	FALSE	FALSE
FUNDC2	FUNDC1	1.20471641646775	1.65964042708005	0.757950864270625	0.365371024076512	0.0527040787269806	0.000425580611339125	TRUE	TRUE	0.702066594859548	1.40822236206735	0.575709406553547	0.407766901486534	0.605786329238453	0.010782434145495	FALSE	TRUE	1.4321784217739	0.561660944173568	1.05514447846345	0.491738154020041	TRUE	FALSE
GALNT10	GALNTL6	0.30738393113975	-0.419418745922054	-0.656126172497418	-0.545065927985615	0.0962349281892544	0.891246872372843	TRUE	FALSE	-0.0860299513510655	-0.369916433648414	-0.797822165228588	-0.755030539077303	0.219556364550122	0.464263165901478	FALSE	FALSE	-0.056017407391152	-0.600596050241517	-0.22797319249974	-0.776426352152946	FALSE	FALSE
GATAD2A	GATAD2B	-1.81672061375863	0.556755589049371	-0.231113820491939	-0.464383599774654	0.0294884033731328	0.141714683326616	TRUE	FALSE	-2.51040884462246	0.840877312820808	-0.338834820306969	-0.566674290160033	0.0128316052336123	0.06769475980202	TRUE	TRUE	-0.62998251235463	-0.347748710133297	-0.834765765900826	-0.452754555233501	FALSE	FALSE
GDPD1	GDPD3	0.667882520242456	-0.711107782028894	-0.0773669431102493	-0.875973950048406	0.269892295707659	0.829282043725567	FALSE	FALSE	0.812903221883156	-0.546604512241603	-0.145377590821196	-1.18398119556906	0.271216912183743	0.354932948113701	FALSE	FALSE	-0.021612630893219	-0.476670446579328	0.133149354820776	-0.664679393195128	FALSE	FALSE
GFOD2	GFOD1	-0.0367352168176545	0.848408135808739	0.0373038706464255	0.357110472236936	0.806776325391701	0.122095381107486	FALSE	FALSE	-0.481949875774607	1.03163930587976	0.22173366998421	0.441175607758581	0.424440270820486	0.0817090176649174	FALSE	TRUE	0.405836459495542	0.197207171441681	0.274844715052576	0.331454638871395	FALSE	FALSE
GLIS3	GLIS1	0.243866896681358	0.537585163464662	-0.605988624024009	0.498894813506783	0.112598276459822	0.877087177153641	FALSE	FALSE	-0.331977737512829	0.0559068964441274	-0.696492105145063	0.423990311178501	0.588009399589655	0.764764463019397	FALSE	FALSE	0.39072603007301	-0.053546905258613	-0.138035420534351	-0.136250896983281	FALSE	FALSE
GMFB	GMFG	1.33390583073674	0.0832132371593326	-0.167253252765394	-0.4423600973107	0.00884736251267329	0.648144504358032	TRUE	FALSE	0.868039922404237	-0.920915561140297	-0.279740604066271	-0.662072719316188	0.107929645182814	0.566157525421547	FALSE	FALSE	0.708559533948036	-0.304806675038047	-0.02643781936803	-0.47090666169123	FALSE	FALSE
