gene1	gene2	time1_observed_logFC	time1_expected_logFC	time1_pval	time2_observed_logFC	time2_expected_logFC	time2_pval	time1_residual_logFC	time2_residual_logFC	time1_fdr	time2_fdr	time1_is_gi	time2_is_gi
SLC12A5	SLC12A4	-0.241226812002827	0.402081376463965	0.0049396225519851	-0.443884558462416	0.245272423775452	0.0674961538838424	-0.643308188466792	-0.689156982237868	0.0151379078653263	0.135980538424842	TRUE	FALSE
SLC24A1	SLC24A2	-0.880079776953716	0.52154229393715	0.00196295041333822	-0.873756919247802	0.522121984159778	0.0145191723023937	-1.40162207089087	-1.39587890340758	0.00712670123681634	0.0414082088921457	TRUE	TRUE
SLC24A2	SLC24A1	-0.25433037188795	0.118272529391054	0.148479991170565	-0.140996228904247	0.83713226356197	0.000112534032261475	-0.372602901279004	-0.978128492466217	0.251301928475643	0.000823653342509519	FALSE	TRUE
SLC25A13	SLC25A12	-0.659721923620299	0.0835031120703772	0.000140358097525025	-1.0745762197162	0.0538003909586129	3.43223641017469e-05	-0.743225035690676	-1.12837661067482	0.000869967307182136	0.000339766712259019	TRUE	TRUE
SLC25A12	SLC25A13	-0.966071118419481	1.17940218312638	1.28934500757877e-08	-1.88118906560946	0.938913906921165	1.28934500757877e-08	-2.14547330154586	-2.82010297253063	9.85632628015771e-07	9.85632628015771e-07	TRUE	TRUE
SLC25A14	SLC25A30	0.262474827814504	1.31087914228703	0.000112534032261475	0.225182631163665	0.705391727716342	0.148479991170565	-1.04840431447253	-0.480209096552677	0.000726980414984928	0.256668929460676	TRUE	FALSE
SLC25A30	SLC25A14	0.625172133985793	0.831184527082158	0.486364763954452	0.438744925233888	1.0475903926686	0.201679436339622	-0.206012393096365	-0.608845467434707	0.601291927404606	0.324954220612786	FALSE	FALSE
SLC25A37	SLC25A28	-3.04698238879058	-0.587714874434492	1.28934500757877e-08	-3.76206173978724	-0.872854413633996	5.80205253410446e-07	-2.45926751435609	-2.88920732615324	9.85632628015771e-07	1.40063583981188e-05	TRUE	TRUE
SLC25A28	SLC25A37	-1.36480380637782	0.282193485110886	0.00426618476107663	-1.94050860194206	-0.180668394210699	0.0036743109353476	-1.64699729148871	-1.75984020773136	0.0134639225487189	0.0136276330108849	TRUE	TRUE
SLC25A36	SLC25A33	-0.12122869735301	1.03872403742132	0.000394049621216224	-0.280476711625109	1.17599278172232	0.000996702371208616	-1.15995273477433	-1.45646949334743	0.00190919816476593	0.00477861485290264	TRUE	TRUE
SLC25A33	SLC25A36	-0.142198056038807	0.826981405780145	2.65476137060469e-05	-0.400610049191109	0.864571444152098	3.50701842061425e-06	-0.969179461818952	-1.26518149334321	0.000222740954021466	5.67724393737084e-05	TRUE	TRUE
SLC29A1	SLC29A2	-0.0906563141694609	-1.27166084907319	2.04103314699719e-05	-0.324306801328278	-1.41943663485642	0.0814293446671917	1.18100453490373	1.09512983352814	0.000192360384264941	0.157148356608774	TRUE	FALSE
SLC29A2	SLC29A1	-0.695902423494676	-0.430935624136846	0.345310897182987	-0.828145831062693	-1.37427046618754	0.0294964746728803	-0.26496679935783	0.54612463512485	0.466250184258954	0.0717087440810658	FALSE	TRUE
SLC35D1	SLC35D2	0.168864792270342	0.421268411494282	1	-0.0999226056563393	0.704809997092102	0.389233298727313	-0.252403619223939	-0.804732602748441	1	0.535585019048783	FALSE	FALSE
SLC35D2	SLC35D1	0.0376897462991198	1.00676852038872	0.000215062747264139	-0.127239169184484	1.09939196055753	8.81911985183879e-06	-0.969078774089601	-1.22663112974202	0.00118845919773275	0.000118971656040492	TRUE	TRUE
SLC41A3	SLC41A2	-0.30273131535718	0.705607757047256	0.00230645771025736	-0.473165503707618	1.0679961161828	0.000112534032261475	-1.00833907240444	-1.54116161989042	0.00811684350208216	0.000823653342509519	TRUE	TRUE
SLC41A2	SLC41A3	0.119967013151322	0.559130276222036	0.0234961466635103	0.0758294837231981	0.679082945625696	0.0814293446671917	-0.439163263070714	-0.603253461902498	0.0553607839195038	0.157148356608774	TRUE	FALSE
SLC44A1	SLC44A3	-0.0325181310020136	0.133930565945888	0.216856638760083	0.00267834970852414	0.190745768663546	0.304590816047085	-0.166448696947901	-0.188067418955022	0.334523245441564	0.444450649926605	FALSE	FALSE
SLC44A3	SLC44A1	-0.0445528060712783	0.0675138011839772	0.512486352283095	0.0235154499180629	-0.172078676384108	0.774840301727361	-0.112066607255255	0.19559412630217	0.625715368892226	0.861211837784208	FALSE	FALSE
SLC52A2	SLC52A3	0.237218279165652	0.651962471581229	0.0612792417000994	0.345049486536051	-0.0438869942647531	1	-0.414744192415577	0.388936480800805	0.122915796762882	1	FALSE	FALSE
SLC52A3	SLC52A2	0.0805475105985076	0.989447536970416	0.241523787828809	0.21276158746434	1.21704978618588	0.159973019308058	-0.908900026371908	-1.00428819872154	0.362022583935121	0.273665565345703	FALSE	FALSE
SLK	STK10	0.277347519148258	0.44520554488692	1	0.257359194564805	0.392519630677371	0.774840301727361	-0.167858025738662	-0.135160436112566	1	0.861211837784208	FALSE	FALSE
STK10	SLK	0.416375743976343	0.889351527216386	0.285440870895821	0.569927949795913	0.645747945968906	0.774840301727361	-0.472975783240043	-0.0758199961729927	0.405750659455217	0.861211837784208	FALSE	FALSE
SMAD6	SMAD7	0.273892079393967	0.718565027413494	0.160685472537209	0.147825789524569	-0.428728728060021	0.201679436339622	-0.444672948019527	0.57655451758459	0.267679431248426	0.324954220612786	FALSE	FALSE
SMAD7	SMAD6	0.288577470520432	0.689716099857093	0.304590816047085	0.252632724153098	1.07621836805401	0.0674961538838424	-0.401138629336661	-0.823585643900909	0.425150560848372	0.135980538424842	FALSE	FALSE
SMARCD1	SMARCD2	-1.17085066317888	-0.42356847027633	0.0329436416982427	-1.47009526496354	-0.291010325742057	0.0453338990979227	-0.747282192902546	-1.17908493922148	0.0726449534884327	0.100288497039777	TRUE	FALSE
SMARCD2	SMARCD1	-1.8237669545313	-2.5733356584587	0.0742044999172241	-2.3219647202432	-1.93629439152411	0.65287003041307	0.749568703927396	-0.385670328719091	0.142406404304184	0.775776478280125	FALSE	FALSE
MIEF1	MIEF2	-0.571260417930281	1.21270041033251	5.15738003031508e-08	-0.772453387653125	0.79007932697301	2.04103314699719e-05	-1.78396082826279	-1.56253271462614	2.21767341303548e-06	0.000224676928821451	TRUE	TRUE
MIEF2	MIEF1	-0.43339161326224	0.249191887183817	0.00864180912639655	-0.39879244424631	0.249831877714703	0.0049396225519851	-0.682583500446057	-0.648624321961013	0.0241651519541986	0.0174280016193115	TRUE	TRUE
SMTN	SMTNL2	0.0235516713816598	0.251824850722899	0.232811909318818	-0.434647251672438	0.151734280884479	0.304590816047085	-0.228273179341239	-0.586381532556916	0.349726186924339	0.444450649926605	FALSE	FALSE
SMTNL2	SMTN	-0.117629052927289	0.605367318971442	0.000695550057788443	-0.299037465980368	1.10067863563456	2.65476137060469e-05	-0.72299637189873	-1.39971610161493	0.00312770222064346	0.000285386847340004	TRUE	TRUE
SMURF2	SMURF1	0.549172088767104	1.00662687531059	0.201679436339622	0.793103449773634	1.06023729677482	0.412375778055245	-0.457454786543482	-0.267133847001182	0.31643204606992	0.556303010396095	FALSE	FALSE
SMURF1	SMURF2	0.743215515661569	1.0966756633869	0.902462275054423	0.796358624991438	1.10499168147641	0.870194456435353	-0.353460147725328	-0.308633056484969	0.944325544087366	0.918946716849613	FALSE	FALSE
SNAP23	SNAP25	-1.13404685270363	0.169048022734558	0.0367175416419757	-1.90061948281854	0.0088124644527986	0.0145191723023937	-1.30309487543819	-1.90943194727134	0.0796898064658653	0.0414082088921457	TRUE	TRUE
SNAP25	SNAP23	-1.56516402890197	-1.65564862531704	0.774840301727361	-1.928714178901	-2.94181420654697	0.285440870895821	0.0904845964150771	1.01310002764597	0.846846906415289	0.421876088456123	FALSE	FALSE
SNX3	SNX12	-0.561056971682668	-0.0282313724003403	0.173608899884423	-1.19246021398892	-0.265755160178518	0.0294964746728803	-0.532825599282327	-0.926705053810399	0.28337585556461	0.0717087440810658	FALSE	TRUE
SNX12	SNX3	-0.585832496603741	0.41392080080684	8.81911985183879e-06	-0.932139026384286	0.266614101164769	0.0049396225519851	-0.999753297410581	-1.19875312754905	0.000100290156331654	0.0174280016193115	TRUE	TRUE
