gene1	gene2	time1_expected_logFC1	time1_expected_logFC2	time1_observed_logFC1	time1_observed_logFC2	time1_fdr1	time1_fdr2	time1_gi1	time1_gi2	time2_expected_logFC1	time2_expected_logFC2	time2_observed_logFC1	time2_observed_logFC2	time2_fdr1	time2_fdr2	time2_gi1	time2_gi2	time1_mean_expected_logFC	time1_mean_observed_logFC	time2_mean_expected_logFC	time2_mean_observed_logFC	time1_both_gi	time2_both_gi
DBI	ACBD7	1.67264604243968	1.66154379923472	0.00817547750471962	-0.0413724376083166	0.00550446701782798	0.0655238095238095	TRUE	TRUE	1.55712248617014	1.80386817164007	0.185288929510982	0.119070022885125	0.117426181942311	0.0710927408938259	FALSE	TRUE	1.6670949208372	-0.0165984800517985	1.68049532890511	0.152179476198053	TRUE	FALSE
ACSL1	ACSL6	1.05293037145904	1.09928751010801	0.294000530528936	0.367243886237512	0.0170239194441672	0.00118845919773275	TRUE	TRUE	0.879987446471847	1.00981526340012	0.154678464640656	0.337326165600558	0.0717087440810658	0.0106526609603493	TRUE	TRUE	1.07610894078352	0.330622208383224	0.944901354935983	0.246002315120607	TRUE	TRUE
ACTR1A	ACTR1B	-1.15879160810234	-1.09118426405459	-3.11809591979701	-1.92097533439318	0.00101531854632058	0.131737174105202	TRUE	FALSE	-2.19740705610924	-1.49110551605983	-3.3718304303509	-2.27403297924364	0.0373493743451737	0.256668929460676	TRUE	FALSE	-1.12498793607846	-2.51953562709509	-1.84425628608454	-2.82293170479727	FALSE	FALSE
ACVR2A	ACVR2B	0.597675027361203	-0.597451227008359	-1.04459115868857	-0.475139173223118	0.000146024924502474	1	TRUE	FALSE	0.468166535686777	-1.13558295778456	-1.56694192349127	-0.86538020635184	0.000657175620844803	0.918946716849613	TRUE	FALSE	0.000111900176422042	-0.759865165955844	-0.333708211048891	-1.21616106492156	FALSE	FALSE
ADAMTS6	ADAMTS10	1.16454642132179	0.991335628858133	-0.0550242007620729	0.309119152405407	4.6851042201604e-05	0.00357541459844682	TRUE	TRUE	1.09583903916058	0.121773718575195	-0.0511912564520528	0.410041868117616	0.000579796935393845	0.841557600293873	TRUE	FALSE	1.07794102508996	0.127047475821667	0.608806378867887	0.179425305832782	TRUE	FALSE
ADAMTSL1	ADAMTSL3	0.484252381227876	0.165707841573683	0.0549310904595445	-0.1945694465977	0.00624342139815496	0.122915796762882	TRUE	FALSE	0.616328131266884	0.698950605245667	0.140339601347026	-0.22067014765808	0.0930392716831259	0.00933437002739448	TRUE	TRUE	0.32498011140078	-0.0698191780690778	0.657639368256276	-0.040165273155527	FALSE	TRUE
ADAP2	ADAP1	0.633456025425642	0.133556401346734	-0.949286965609841	-0.255807158086104	0.0151379078653263	0.387685132234995	TRUE	FALSE	-0.274953228102821	0.216223531325279	-0.74888452187779	-0.0880613914796466	0.365695419203989	0.196339509840694	FALSE	FALSE	0.383506213386188	-0.602547061847972	-0.029364848388771	-0.418472956678718	FALSE	FALSE
ADSS	ADSSL1	-0.779901435636746	-0.767862028432353	-1.23766914066486	-1.69859188516292	0.327415677270201	0.122915796762882	FALSE	FALSE	-1.86472930725442	-2.06077675951426	-1.99089920296675	-2.64052889401331	0.918946716849613	0.29061538472137	FALSE	FALSE	-0.773881732034549	-1.46813051291389	-1.96275303338434	-2.31571404849003	FALSE	FALSE
AGPAT3	AGPAT4	1.73973884156373	0.579844637285265	0.0862561788765902	0.0790906247335044	0.00312770222064346	0.122915796762882	TRUE	FALSE	1.86112481281153	0.623339281811927	-0.166303765824955	-0.435654270940855	0.000339766712259019	0.00266365022992738	TRUE	TRUE	1.1597917394245	0.0826734018050473	1.24223204731173	-0.300979018382905	FALSE	TRUE
AHCYL1	AHCYL2	0.120810847936554	0.425357893743366	-0.234750361689254	-0.330065853664605	0.0606407441670924	0.00118845919773275	TRUE	TRUE	0.329098948880342	0.415336795569816	-0.401582433273397	-0.322328544957252	0.0195224548849779	0.0136276330108849	TRUE	TRUE	0.27308437083996	-0.282408107676929	0.372217872225079	-0.361955489115324	TRUE	TRUE
AHNAK	AHNAK2	-0.139173982130327	0.682900834111794	0.0637710900412449	-0.0351569285731133	0.846846906415289	0.0553607839195038	FALSE	TRUE	-0.889463043873461	0.274073982853314	0.110531502697155	-0.141537969854264	0.382819758871348	0.602927033189272	FALSE	FALSE	0.271863425990734	0.0143070807340658	-0.307694530510073	-0.0155032335785545	FALSE	FALSE
AHSA1	AHSA2	1.1764369866272	0.368035149599138	0.286872599475893	0.116254462936522	0.0119523684327146	0.601291927404606	TRUE	FALSE	1.56561992143844	0.427163710886121	0.501390653962962	-0.0246700056752066	0.0373493743451737	0.421876088456123	TRUE	FALSE	0.772236068113169	0.201563531206208	0.996391816162281	0.238360324143878	FALSE	FALSE
AJUBA	WTIP	-0.0357087287388844	0.22655873417964	-0.298188178645962	-0.207292825295778	0.535815930693123	0.405750659455217	FALSE	FALSE	0.830023997178917	-0.451210819264681	-0.57458867200983	-0.325820174935544	0.00266365022992738	0.900291532279827	TRUE	FALSE	0.0954250027203778	-0.25274050197087	0.189406588957118	-0.450204423472687	FALSE	FALSE
AK1	AK5	0.698282827200601	1.20966382066452	-0.0603735299588336	-0.045481087539901	0.0134639225487189	0.000192360384264941	TRUE	TRUE	0.661745792091867	1.35737403513601	-0.0511962145181355	-0.0376195627817011	0.146073522011588	0.00138932554101153	FALSE	TRUE	0.953973323932561	-0.0529273087493673	1.00955991361394	-0.0444078886499183	TRUE	FALSE
AK3	AK4	1.10287993845394	0.142299111764003	0.497055745816922	0.472152815158383	0.00231134297537628	0.601291927404606	TRUE	FALSE	1.27807162499135	-0.438949062840346	0.513526203973794	0.129181267184048	0.00040135482802274	0.759061929486834	TRUE	FALSE	0.622589525108971	0.484604280487652	0.419561281075502	0.321353735578921	FALSE	FALSE
ALMS1	C10orf90	0.516436720060561	1.17311842643751	-0.103023870295051	0.186296820073776	0.00227654535222167	0.000338573067214714	TRUE	TRUE	0.237448283642635	1.5352483120934	-0.0816323732749497	0.248266274328789	0.307495608986333	4.49294873290306e-05	FALSE	TRUE	0.844777573249035	0.0416364748893625	0.886348297868017	0.0833169505269196	TRUE	FALSE
AMOTL2	AMOT	1.95336144509562	0.852307091213503	0.644255879120288	0.361466129036405	4.7310366144757e-06	0.207255531630001	TRUE	FALSE	2.30898248731556	1.17087425786582	0.501227177555316	-0.0113432630671433	9.85632628015771e-07	0.00266365022992738	TRUE	TRUE	1.40283426815456	0.502861004078347	1.73992837259069	0.244941957244086	FALSE	TRUE
ANK3	ANK2	0.510575675940726	0.786711432637084	-0.224379121952211	-0.591701335787864	0.000869967307182136	1.58489726584936e-05	TRUE	TRUE	0.524931425682292	1.1163813530452	-0.184585820530692	-0.62660295387144	0.0308812635618582	2.36551830723785e-06	TRUE	TRUE	0.648643554288905	-0.408040228870037	0.820656389363746	-0.405594387201066	TRUE	TRUE
ANKRD11	ANKRD12	0.380399512138589	0.400088105013613	-0.529842053055278	0.0711699295348428	0.0170239194441672	0.387685132234995	TRUE	FALSE	0.209215250827585	0.127100441517006	-0.900879332050125	-0.258281481627022	0.0106526609603493	0.492381134221545	TRUE	FALSE	0.390243808576101	-0.229336061760218	0.168157846172296	-0.579580406838573	FALSE	FALSE
ANO4	ANO5	1.51926727736196	1.31985736646519	0.437707471868411	0.446531482288334	6.07113528853017e-05	0.00480254136271875	TRUE	TRUE	1.75338971100758	1.11897861042817	0.599149955218885	0.34820585029036	0.000474337213939074	0.0373493743451737	TRUE	TRUE	1.41956232191357	0.442119477078373	1.43618416071787	0.473677902754623	TRUE	TRUE
ANXA5	ANXA6	0.0246796903046389	-0.477857321894168	0.241208869858807	0.214565948747893	0.387685132234995	0.131737174105202	FALSE	FALSE	0.229120783494103	-0.177544392579385	0.143431752322176	0.312500615582088	0.880567681824886	0.421876088456123	FALSE	FALSE	-0.226588815794765	0.22788740930335	0.025788195457359	0.227966183952132	FALSE	FALSE
AP2B1	AP1B1	0.615998826135558	0.377368649477023	-1.68985979175406	-1.42961715740188	0.000869967307182136	9.85632628015771e-07	TRUE	TRUE	0.410403866241448	0.149563207332509	-1.77244486373423	-1.95102670469688	0.000965663710972171	3.2681502928944e-06	TRUE	TRUE	0.49668373780629	-1.55973847457797	0.279983536786979	-1.86173578421556	TRUE	TRUE
AP1G1	AP1G2	-0.764130533357736	-0.979184719537056	-0.795448620665328	-1.31317073340407	0.795008113189877	0.921776421905347	FALSE	FALSE	-1.10014064990525	-1.02585305055337	-1.29679633078765	-1.9842568074596	0.515122719173679	0.578914418780431	FALSE	FALSE	-0.871657626447396	-1.0543096770347	-1.06299685022931	-1.64052656912363	FALSE	FALSE
AP2A2	AP2A1	1.68873021621469	0.839825461860728	-1.17970950785148	-2.01005384809978	0.000192360384264941	9.85632628015771e-07	TRUE	TRUE	1.25896610358383	0.266922561838197	-1.6821835705891	-2.69138056202398	5.67724393737084e-05	1.04361101789905e-05	TRUE	TRUE	1.26427783903771	-1.59488167797563	0.762944332711013	-2.18678206630654	TRUE	TRUE
AP3B1	AP3B2	0.428295095452113	-0.494556459820488	-0.396806586036614	-0.674789199773301	0.165854064572322	0.425150560848372	FALSE	FALSE	0.538411009241904	-1.18683607625323	-0.494247158175183	-0.579632484051136	0.182827582449176	0.752689234655933	FALSE	FALSE	-0.0331306821841875	-0.535797892904957	-0.324212533505663	-0.53693982111316	FALSE	FALSE
APBA3	APBA2	0.740042604509725	1.50653925855875	0.0296541546951376	-0.504270985793816	0.0241651519541986	0.0457525578788776	TRUE	TRUE	0.888711089004611	0.478964235470708	-0.311533971184297	-0.438583253852868	0.00933437002739448	0.935081393429884	TRUE	FALSE	1.12329093153424	-0.237308415549339	0.68383766223766	-0.375058612518583	TRUE	FALSE
APBB2	APBB3	0.293074210002935	0.153768649726962	-0.0930660248280813	-0.0720594604073276	0.44524256088205	0.581374187823203	FALSE	FALSE	-0.153116527357518	0.569595082936539	0.174070805575742	-0.0299185018409526	0.900291532279827	0.240710769907806	FALSE	FALSE	0.223421429864949	-0.0825627426177044	0.208239277789511	0.0720761518673947	FALSE	FALSE
APH1A	APH1B	-0.309892786045336	-0.0116131973879368	-0.97937683310555	-0.504616752996581	0.131737174105202	0.0726449534884327	FALSE	TRUE	0.0135592532087808	0.5146268639885	-0.912185526983122	-0.546470901190823	0.0717087440810658	0.0857781617985714	TRUE	TRUE	-0.160752991716636	-0.741996793051066	0.26409305859864	-0.729328214086973	FALSE	TRUE
APLP2	APLP1	1.0957962574205	0.746701580431335	0.180248361903106	-0.0848315434832994	0.142406404304184	0.000222740954021466	FALSE	TRUE	0.909828000554503	0.744565580494119	0.000246117322505305	-0.466194652967738	0.024773073955472	0.00833648076775739	TRUE	TRUE	0.921248918925918	0.0477084092099033	0.827196790524311	-0.232974267822616	FALSE	TRUE
ARAP3	ARAP2	0.6596768078337	0.378149534819683	0.0623976180846522	0.343584921852058	0.0119523684327146	0.871575238884019	TRUE	FALSE	0.7739946648375	0.39312769341583	0.111420490035497	0.214265668930484	0.0373493743451737	0.578914418780431	TRUE	FALSE	0.518913171326691	0.202991269968355	0.583561179126665	0.16284307948299	FALSE	FALSE
ARF4	ARF5	0.394350055222258	-0.496016251411131	-1.78362777731856	-0.234941826371738	0.000222740954021466	0.677568813688409	TRUE	FALSE	1.29625283846598	-0.852633208653142	-1.99131657303606	-0.43615027828201	7.32796432133464e-06	0.556303010396095	TRUE	FALSE	-0.0508330980944365	-1.00928480184515	0.221809814906419	-1.21373342565904	FALSE	FALSE
ARFGEF2	ARFGEF1	-0.394649341620638	-0.385614317034877	-1.23377477598938	-0.943387933436849	0.28337585556461	0.251301928475643	FALSE	FALSE	0.541639294237457	-0.442412970512175	-1.32453265303093	-1.16759453038452	0.00833648076775739	0.578914418780431	TRUE	FALSE	-0.390131829327757	-1.08858135471311	0.049613161862641	-1.24606359170772	FALSE	FALSE
ARHGAP22	ARHGAP24	0.442139394093129	0.78800914229643	0.104745774414107	-0.244959051367937	0.221684321580582	0.00931774104050602	FALSE	TRUE	0.527196847813278	0.38692451754404	0.12288353247541	-0.149597919164154	0.515122719173679	0.107978102666933	FALSE	FALSE	0.61507426819478	-0.070106638476915	0.457060682678659	-0.013357193344372	FALSE	FALSE
ARHGAP33	ARHGAP31	-0.917551072486231	-0.0754716994824942	-0.38408272691789	-0.116008978550338	0.122915796762882	0.846846906415289	FALSE	FALSE	-1.22399931363319	-0.281069419577968	-0.616638611318978	-0.0364811102285368	0.169285527977266	0.935081393429884	FALSE	FALSE	-0.496511385984363	-0.250045852734114	-0.752534366605579	-0.326559860773757	FALSE	FALSE
ARHGEF1	ARHGEF12	0.660202042966241	0.338921975082176	-0.0661144035963557	-0.0772493256082395	0.0105128244329673	0.207255531630001	TRUE	FALSE	0.653405037783052	0.0145755048796199	-0.218624243180236	-0.381303395422524	0.0174280016193115	0.365695419203989	TRUE	FALSE	0.499562009024208	-0.0716818646022976	0.333990271331336	-0.29996381930138	FALSE	FALSE
ARHGEF7	ARHGEF6	1.71323988334826	1.7054709753385	0.819368958174674	0.917324387339832	0.00550446701782798	1.2096400434739e-05	TRUE	TRUE	1.97507013192135	1.89974432472605	0.808059594424927	0.936694633969557	0.00040135482802274	1.04361101789905e-05	TRUE	TRUE	1.70935542934338	0.868346672757253	1.9374072283237	0.872377114197242	TRUE	TRUE
DNMBP	ARHGEF37	0.552007708427121	0.434500464721607	0.441823818091598	0.0176202473074516	0.776329883655602	0.0662106837681619	FALSE	TRUE	0.415904715222679	0.397977616201979	0.213620528151902	0.00330574252074329	0.814141088528057	0.060318466061549	FALSE	TRUE	0.493254086574364	0.229722032699525	0.406941165712329	0.108463135336323	FALSE	FALSE
ARID1A	ARID1B	0.398822892131905	0.155510757908255	-0.698230940440897	-0.601192574701403	0.00357541459844682	0.0151379078653263	TRUE	TRUE	-0.0910135925651279	-0.511837325643768	-1.31541737984071	-1.08434417849426	0.0195224548849779	0.146073522011588	TRUE	FALSE	0.27716682502008	-0.64971175757115	-0.301425459104448	-1.19988077916749	TRUE	FALSE
ARL8B	ARL8A	-0.840425063558128	0.880146545729342	-1.40156998435834	-0.93193460120683	0.535815930693123	0.00931774104050602	FALSE	TRUE	-2.5069749682232	1.26055186064767	-1.88570891499265	-1.70774975278377	0.290167385536381	4.49294873290306e-05	FALSE	TRUE	0.019860741085607	-1.16675229278259	-0.623211553787765	-1.79672933388821	FALSE	FALSE
ARNT	ARNT2	-0.350680122729633	-0.277181808081336	-0.383575928106965	-1.09566934419222	1	0.00357541459844682	FALSE	TRUE	-0.230344002083687	-0.172869977557356	-0.509810659986497	-1.56213427719958	0.556303010396095	0.000706005835354474	FALSE	TRUE	-0.313930965405484	-0.739622636149593	-0.201606989820521	-1.03597246859304	FALSE	FALSE
ARPC5	ARPC5L	-0.507694384260852	0.0132350655949889	-1.36322651802514	-2.27576754733237	0.192469480080365	0.000222740954021466	FALSE	TRUE	-0.18725820330725	-0.354917542173332	-1.6425078541261	-2.56677844397761	0.0280315762668704	0.00266365022992738	TRUE	TRUE	-0.247229659332932	-1.81949703267875	-0.271087872740291	-2.10464314905186	FALSE	TRUE
ENSA	ARPP19	2.52011123753905	0.36048740848332	0.592815447353326	0.237884143337813	0.18273572377158	0.783260707415695	FALSE	FALSE	1.94983010621486	-0.262871135748652	1.20700166807379	0.509396317485562	0.54807820575125	0.807904114026563	FALSE	FALSE	1.44029932301119	0.415349795345569	0.843479485233104	0.858198992779676	FALSE	FALSE
ATAD2	ATAD2B	0.317355487007303	-0.0825026291016256	0.11150676130732	0.386835120082147	0.701422697929057	0.122915796762882	FALSE	FALSE	0.680893071998508	-0.296889288838892	-0.175620954025051	0.290803974463397	0.146073522011588	0.169285527977266	FALSE	FALSE	0.117426428952839	0.249170940694734	0.192001891579808	0.057591510219173	FALSE	FALSE
ATF3	JDP2	1.16043860615364	-0.698301444128855	0.363784836787231	-0.278022114926634	0.23707739979599	0.333559259973114	FALSE	FALSE	0.673134790537303	-0.498875022846588	0.277218698352102	-0.438951241866471	0.775776478280125	1	FALSE	FALSE	0.231068581012393	0.0428813609302985	0.0871298838453575	-0.0808662717571845	FALSE	FALSE
ATF6B	ATF6	0.445046349767049	-0.0628669966551974	-0.470627754435498	-0.247232945309057	0.0213578559410345	0.897489068366115	TRUE	FALSE	0.459078200852461	0.0184690928949323	-0.866711610739773	-0.391718602518005	0.0120271370936717	0.602927033189272	TRUE	FALSE	0.191089676555926	-0.358930349872278	0.238773646873697	-0.629215106628889	FALSE	FALSE
ATG4B	ATG4A	-0.0199683823953737	1.17966279508123	0.67705804634522	0.724110739016317	0.349726186924339	0.179166148888779	FALSE	FALSE	-0.94235011891255	0.681199157194793	0.644249119349887	0.667028167205249	0.000224676928821451	0.861211837784208	TRUE	FALSE	0.579847206342928	0.700584392680768	-0.130575480858879	0.655638643277568	FALSE	FALSE
