gene1	gene2	time1_observed_logFC	time1_expected_logFC	time1_pval	time2_observed_logFC	time2_expected_logFC	time2_pval	time1_residual_logFC	time2_residual_logFC	time1_fdr	time2_fdr	time1_is_gi	time2_is_gi
EXOC6	EXOC6B	-0.346603589589337	0.21325244455276	0.0502223733334571	-0.399567650947784	0.395984458592176	0.160685472537209	-0.559856034142097	-0.79555210953996	0.122304799752316	0.325630648322828	FALSE	FALSE
EXOC6B	EXOC6	-0.0797544772398954	1.08923544712752	0.000394049621216224	-0.235607803680724	1.4532305888244	0.000323457982051286	-1.16898992436742	-1.68883839250513	0.00296290862728702	0.00374015280086193	TRUE	TRUE
EXT1	EXTL1	-0.211710463633054	-0.144048109966856	0.774840301727361	-0.32636786918969	0.131178285104637	0.743702065375981	-0.0676623536661989	-0.457546154294327	0.862605384447289	0.855630469864005	FALSE	FALSE
EXTL1	EXT1	-0.380109750599992	-0.479683562785036	0.712965124764759	-0.529608416117871	-0.777957603802681	0.460958749211566	0.0995738121850431	0.248349187684811	0.821641550817679	0.641983035339184	FALSE	FALSE
FAM49B	FAM49A	0.434822485174557	0.676306774529313	0.201679436339622	0.0754857239813559	0.1144635650977	0.65287003041307	-0.241484289354756	-0.0389778411163444	0.343879683275489	0.792894229345441	FALSE	FALSE
FAM49A	FAM49B	-0.0165977206403131	0.346033179675455	0.0049396225519851	-0.365884517816511	0.133498714366533	0.0145191723023937	-0.362630900315768	-0.499383232183044	0.0207856900046835	0.0624324409002929	TRUE	TRUE
FAM78A	FAM78B	-0.188553083400667	0.327650502285561	0.106445693561888	-0.682178795602928	0.260208333806629	0.115978749531323	-0.516203585686227	-0.942387129409557	0.213823758162274	0.265094284643024	FALSE	FALSE
FAM78B	FAM78A	-0.473111098545621	0.196642292298919	0.539298539584697	-0.795756025558979	-0.235554819874115	0.743702065375981	-0.66975339084454	-0.560201205684864	0.692233946332596	0.855630469864005	FALSE	FALSE
UBALD1	UBALD2	-1.2150178890393	-2.39711741902217	0.00399012751953928	-2.30117064030443	-4.92702272700958	0.000781571369806664	1.18209952998287	2.62585208670515	0.0177110176351163	0.00752057485911867	TRUE	TRUE
UBALD2	UBALD1	-0.489020296138947	0.106971012943848	0.324548174828994	-1.08090924575244	-0.704004168403909	0.412375778055245	-0.595991309082794	-0.376905077348529	0.485939378198799	0.602366316989402	FALSE	FALSE
FAM102A	FAM102B	-0.336283453149368	0.378464293819195	0.0329436416982427	-0.374786948031359	-0.146727627364403	0.80633377841523	-0.714747746968563	-0.228059320666956	0.0894091735242248	0.892610844005918	TRUE	FALSE
FAM102B	FAM102A	-0.348894970889114	0.347997303151703	0.040839912860907	-0.294414866126398	-0.496566792384188	0.539298539584697	-0.696892274040817	0.20215192625779	0.105432870725343	0.704724397406024	FALSE	FALSE
